trip_id,member_id,dest_country,dest_city,dest_district,acceptance_density,cash_intensity,price_level,dest_currency,fx_lcu_per_usd,start_date,end_date,nights,trip_type
T000209,M01778,Japan,Kyoto,Gion,0.48,0.1166,1.0724,JPY,149.657927,2025-03-03,2025-03-08,5,leisure
T000210,M04193,Malaysia,Kuala Lumpur,KLCC,0.77,0.4729,0.5228,MYR,4.284424,2025-04-17,2025-04-20,3,business
T000211,M02844,Malaysia,Kuala Lumpur,KLCC,0.77,0.4729,0.5228,MYR,4.284424,2024-07-02,2024-07-05,3,business
T000212,M02230,Hong Kong,Hong Kong,Mong Kok,0.7,0.14,1.1713,HKD,7.797083,2024-01-22,2024-01-28,6,business
T000213,M02687,Hong Kong,Hong Kong,Central,0.95,0.14,1.1713,HKD,7.797083,2024-12-29,2025-01-11,13,business
T000214,M04585,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2024-04-03,2024-04-05,2,leisure
T000215,M01270,Vietnam,Hanoi,Old Quarter,0.16,0.316,0.463,VND,24164.885833,2025-02-09,2025-02-21,12,leisure
T000216,M01140,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2024-09-08,2024-09-15,7,leisure
T000217,M01753,Hong Kong,Hong Kong,Mong Kok,0.7,0.14,1.1713,HKD,7.797083,2024-01-13,2024-01-25,12,leisure
T000218,M04468,Hong Kong,Hong Kong,Mong Kok,0.7,0.14,1.1713,HKD,7.797083,2025-04-27,2025-05-07,10,leisure
T000219,M04202,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2024-02-01,2024-02-10,9,business
T000220,M01565,Hong Kong,Hong Kong,Mong Kok,0.7,0.14,1.1713,HKD,7.797083,2024-07-26,2024-07-30,4,business
T000221,M04456,Indonesia,Jakarta,SCBD,0.44,0.8005,0.4736,IDR,16477.86518,2024-03-01,2024-03-11,10,leisure
T000222,M00799,Malaysia,Kuala Lumpur,KLCC,0.77,0.4729,0.5228,MYR,4.284424,2024-10-03,2024-10-07,4,leisure
T000223,M04739,Italy,Rome,Centro Storico,0.52,0.0708,1.14,EUR,0.884969,2025-02-11,2025-02-16,5,leisure
T000224,M03464,Japan,Osaka,Namba,0.72,0.1166,1.0724,JPY,149.657927,2024-08-12,2024-08-19,7,leisure
T000225,M03362,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2024-04-25,2024-05-02,7,business
T000226,M03749,Thailand,Bangkok,Sukhumvit,0.68,0.4571,0.5074,THB,32.882809,2025-03-12,2025-03-19,7,business
T000227,M01846,Hong Kong,Hong Kong,Central,0.95,0.14,1.1713,HKD,7.797083,2024-02-07,2024-02-15,8,leisure
T000228,M01140,Thailand,Phuket,Patong,0.4,0.4571,0.5074,THB,32.882809,2024-06-21,2024-06-23,2,leisure
T000229,M04737,Vietnam,Hanoi,Ba Dinh,0.29,0.316,0.463,VND,24164.885833,2024-10-23,2024-10-29,6,leisure
T000230,M00724,South Korea,Seoul,Myeongdong,0.81,0.04,0.9487,KRW,1422.440833,2024-04-30,2024-05-06,6,business
T000231,M03546,Vietnam,Ho Chi Minh City,District 1,0.38,0.316,0.463,VND,24164.885833,2024-05-12,2024-05-17,5,leisure
T000232,M02536,Thailand,Phuket,Patong,0.4,0.4571,0.5074,THB,32.882809,2024-03-01,2024-03-09,8,leisure
T000233,M00872,Japan,Tokyo,Shibuya,0.94,0.1166,1.0724,JPY,149.657927,2025-03-31,2025-04-05,5,leisure
T000234,M02005,Thailand,Bangkok,Sukhumvit,0.68,0.4571,0.5074,THB,32.882809,2024-09-02,2024-09-08,6,leisure
T000235,M02415,Singapore,Singapore,Chinatown,0.78,0.0896,1.0,SGD,1.30745,2025-05-04,2025-05-11,7,leisure
T000236,M04919,Vietnam,Hanoi,Old Quarter,0.16,0.316,0.463,VND,24164.885833,2024-01-27,2024-01-31,4,leisure
T000237,M02066,Australia,Sydney,CBD,0.92,0.04,1.4968,AUD,1.551998,2024-05-17,2024-05-31,14,leisure
T000238,M03723,Vietnam,Da Nang,Han River,0.21,0.316,0.463,VND,24164.885833,2024-03-13,2024-03-20,7,business
T000239,M01294,Japan,Tokyo,Shibuya,0.94,0.1166,1.0724,JPY,149.657927,2025-03-08,2025-03-18,10,business
T000240,M00503,Japan,Kyoto,Gion,0.48,0.1166,1.0724,JPY,149.657927,2024-08-28,2024-09-01,4,leisure
T000241,M00119,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,0.4736,IDR,16477.86518,2024-07-17,2024-07-26,9,business
T000242,M03745,Singapore,Singapore,Orchard,0.96,0.0896,1.0,SGD,1.30745,2024-11-27,2024-12-05,8,leisure
T000243,M04751,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2025-01-07,2025-01-12,5,business
T000244,M02513,Thailand,Bangkok,Khao San,0.22,0.4571,0.5074,THB,32.882809,2025-01-08,2025-01-18,10,business
T000245,M02827,Hong Kong,Hong Kong,Central,0.95,0.14,1.1713,HKD,7.797083,2024-12-06,2024-12-16,10,leisure
T000246,M03439,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2024-09-03,2024-09-17,14,leisure
T000247,M04199,Thailand,Phuket,Patong,0.4,0.4571,0.5074,THB,32.882809,2025-05-20,2025-05-24,4,business
T000248,M02588,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2024-05-14,2024-05-18,4,leisure
T000249,M00621,Singapore,Singapore,Orchard,0.96,0.0896,1.0,SGD,1.30745,2024-10-30,2024-11-05,6,leisure
T000250,M00692,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2024-08-05,2024-08-09,4,leisure
T000251,M00793,Italy,Florence,Duomo,0.38,0.0708,1.14,EUR,0.884969,2024-03-18,2024-03-20,2,leisure
T000252,M04817,Japan,Kyoto,Gion,0.48,0.1166,1.0724,JPY,149.657927,2024-12-10,2024-12-14,4,business
T000253,M04037,Vietnam,Hanoi,Ba Dinh,0.29,0.316,0.463,VND,24164.885833,2025-03-27,2025-04-06,10,business
T000254,M02290,Australia,Melbourne,Laneways,0.88,0.04,1.4968,AUD,1.551998,2024-09-06,2024-09-19,13,leisure
T000255,M00776,Australia,Melbourne,Laneways,0.88,0.04,1.4968,AUD,1.551998,2024-05-21,2024-06-02,12,leisure
T000256,M04679,Japan,Tokyo,Ginza,0.91,0.1166,1.0724,JPY,149.657927,2025-03-14,2025-03-23,9,leisure
T000257,M04592,Australia,Sydney,CBD,0.92,0.04,1.4968,AUD,1.551998,2024-01-17,2024-01-21,4,leisure
T000258,M04661,Australia,Melbourne,Laneways,0.88,0.04,1.4968,AUD,1.551998,2024-04-09,2024-04-11,2,leisure
T000259,M03741,Malaysia,Penang,George Town,0.33,0.4729,0.5228,MYR,4.284424,2025-02-24,2025-03-02,6,leisure
T000260,M01811,Indonesia,Jakarta,SCBD,0.44,0.8005,0.4736,IDR,16477.86518,2025-04-27,2025-05-02,5,leisure
T000261,M03646,Italy,Rome,Centro Storico,0.52,0.0708,1.14,EUR,0.884969,2024-03-22,2024-04-05,14,leisure
T000262,M01076,South Korea,Busan,Haeundae,0.55,0.04,0.9487,KRW,1422.440833,2024-03-02,2024-03-06,4,business
T000263,M04558,Hong Kong,Hong Kong,Mong Kok,0.7,0.14,1.1713,HKD,7.797083,2024-12-26,2025-01-04,9,business
T000264,M01991,Malaysia,Penang,George Town,0.33,0.4729,0.5228,MYR,4.284424,2024-10-09,2024-10-18,9,business
T000265,M01414,South Korea,Seoul,Gangnam,0.93,0.04,0.9487,KRW,1422.440833,2024-06-18,2024-06-26,8,leisure
T000266,M02828,Singapore,Singapore,Orchard,0.96,0.0896,1.0,SGD,1.30745,2024-04-18,2024-04-26,8,business
T000267,M02072,Hong Kong,Hong Kong,Mong Kok,0.7,0.14,1.1713,HKD,7.797083,2024-02-02,2024-02-09,7,leisure
T000268,M02934,Vietnam,Ho Chi Minh City,District 1,0.38,0.316,0.463,VND,24164.885833,2025-04-18,2025-04-25,7,leisure
T000269,M01809,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,0.4736,IDR,16477.86518,2025-04-27,2025-05-11,14,business
T000270,M01503,South Korea,Seoul,Gangnam,0.93,0.04,0.9487,KRW,1422.440833,2024-06-27,2024-07-10,13,leisure
T000271,M01561,Italy,Florence,Duomo,0.38,0.0708,1.14,EUR,0.884969,2025-02-15,2025-02-19,4,business
T000272,M00346,Thailand,Bangkok,Sukhumvit,0.68,0.4571,0.5074,THB,32.882809,2024-05-29,2024-06-04,6,leisure
T000273,M04381,France,Paris,Le Marais,0.74,0.04,1.2658,EUR,0.884969,2025-04-25,2025-05-04,9,business
T000274,M00072,Thailand,Bangkok,Khao San,0.22,0.4571,0.5074,THB,32.882809,2025-05-13,2025-05-16,3,leisure
T000275,M01058,Indonesia,Jakarta,SCBD,0.44,0.8005,0.4736,IDR,16477.86518,2024-03-21,2024-03-25,4,business
T000276,M03483,Thailand,Phuket,Patong,0.4,0.4571,0.5074,THB,32.882809,2024-06-03,2024-06-15,12,business
T000277,M03253,France,Paris,Le Marais,0.74,0.04,1.2658,EUR,0.884969,2024-11-13,2024-11-23,10,business
T000278,M01334,Vietnam,Ho Chi Minh City,District 1,0.38,0.316,0.463,VND,24164.885833,2024-01-13,2024-01-24,11,business
T000279,M01829,Malaysia,Penang,George Town,0.33,0.4729,0.5228,MYR,4.284424,2024-09-28,2024-10-08,10,leisure
T000280,M02228,Hong Kong,Hong Kong,Central,0.95,0.14,1.1713,HKD,7.797083,2024-12-06,2024-12-11,5,business
T000281,M00486,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2025-02-07,2025-02-17,10,business
T000282,M02541,Australia,Melbourne,Laneways,0.88,0.04,1.4968,AUD,1.551998,2024-08-27,2024-09-07,11,leisure
T000283,M00445,Hong Kong,Hong Kong,Central,0.95,0.14,1.1713,HKD,7.797083,2024-08-11,2024-08-18,7,business
T000284,M03579,Japan,Kyoto,Gion,0.48,0.1166,1.0724,JPY,149.657927,2025-01-15,2025-01-22,7,business
T000285,M02616,Singapore,Singapore,Chinatown,0.78,0.0896,1.0,SGD,1.30745,2025-01-28,2025-02-07,10,business
T000286,M01912,Australia,Sydney,CBD,0.92,0.04,1.4968,AUD,1.551998,2024-01-07,2024-01-13,6,business
T000287,M00570,South Korea,Seoul,Gangnam,0.93,0.04,0.9487,KRW,1422.440833,2025-04-03,2025-04-07,4,leisure
T000288,M00592,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2024-08-15,2024-08-18,3,leisure
T000289,M00091,South Korea,Busan,Haeundae,0.55,0.04,0.9487,KRW,1422.440833,2025-03-14,2025-03-22,8,leisure
T000290,M01349,Singapore,Singapore,Orchard,0.96,0.0896,1.0,SGD,1.30745,2025-05-17,2025-05-22,5,business
T000291,M03002,Australia,Sydney,CBD,0.92,0.04,1.4968,AUD,1.551998,2024-08-15,2024-08-18,3,leisure
T000292,M03754,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,0.5228,MYR,4.284424,2025-01-06,2025-01-13,7,leisure
T000293,M01896,Japan,Tokyo,Ginza,0.91,0.1166,1.0724,JPY,149.657927,2025-06-06,2025-06-18,12,leisure
T000294,M04885,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2024-11-26,2024-12-09,13,leisure
T000295,M03463,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,0.4736,IDR,16477.86518,2024-07-11,2024-07-19,8,leisure
T000296,M03282,Vietnam,Da Nang,Han River,0.21,0.316,0.463,VND,24164.885833,2024-04-22,2024-04-27,5,business
T000297,M00533,Australia,Sydney,CBD,0.92,0.04,1.4968,AUD,1.551998,2024-06-21,2024-06-28,7,leisure
T000298,M03495,Italy,Rome,Centro Storico,0.52,0.0708,1.14,EUR,0.884969,2024-11-16,2024-11-18,2,leisure
T000299,M04641,Italy,Rome,Centro Storico,0.52,0.0708,1.14,EUR,0.884969,2025-05-08,2025-05-22,14,leisure
T000300,M03651,Thailand,Phuket,Patong,0.4,0.4571,0.5074,THB,32.882809,2024-09-29,2024-10-04,5,leisure
T000301,M00984,Vietnam,Ho Chi Minh City,District 1,0.38,0.316,0.463,VND,24164.885833,2025-03-22,2025-04-02,11,leisure
T000302,M00260,Thailand,Bangkok,Sukhumvit,0.68,0.4571,0.5074,THB,32.882809,2024-01-25,2024-02-04,10,leisure
T000303,M03725,South Korea,Busan,Haeundae,0.55,0.04,0.9487,KRW,1422.440833,2024-01-17,2024-01-24,7,business
T000304,M00062,Vietnam,Da Nang,Han River,0.21,0.316,0.463,VND,24164.885833,2024-01-06,2024-01-19,13,leisure
T000305,M01182,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2025-06-10,2025-06-19,9,leisure
T000306,M00584,Australia,Melbourne,Laneways,0.88,0.04,1.4968,AUD,1.551998,2024-12-20,2024-12-25,5,business
T000307,M00597,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,0.4736,IDR,16477.86518,2024-04-14,2024-04-28,14,business
T000308,M02475,Malaysia,Kuala Lumpur,KLCC,0.77,0.4729,0.5228,MYR,4.284424,2024-03-30,2024-04-01,2,business
T000309,M02009,South Korea,Seoul,Myeongdong,0.81,0.04,0.9487,KRW,1422.440833,2024-04-22,2024-04-30,8,leisure
T000310,M03376,France,Paris,Le Marais,0.74,0.04,1.2658,EUR,0.884969,2024-01-19,2024-01-28,9,business
T000311,M02141,Thailand,Phuket,Patong,0.4,0.4571,0.5074,THB,32.882809,2024-06-12,2024-06-14,2,leisure
T000312,M02474,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2024-06-11,2024-06-21,10,leisure
T000313,M00869,Hong Kong,Hong Kong,Mong Kok,0.7,0.14,1.1713,HKD,7.797083,2025-02-10,2025-02-14,4,leisure
T000314,M01301,Italy,Rome,Centro Storico,0.52,0.0708,1.14,EUR,0.884969,2024-03-16,2024-03-23,7,leisure
T000315,M00228,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2024-01-26,2024-02-01,6,leisure
T000316,M00000,Malaysia,Kuala Lumpur,KLCC,0.77,0.4729,0.5228,MYR,4.284424,2024-01-22,2024-01-30,8,leisure
T000317,M01199,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2024-09-27,2024-10-09,12,leisure
T000318,M04469,Malaysia,Kuala Lumpur,KLCC,0.77,0.4729,0.5228,MYR,4.284424,2024-07-31,2024-08-14,14,business
T000319,M01836,Japan,Kyoto,Gion,0.48,0.1166,1.0724,JPY,149.657927,2024-03-11,2024-03-22,11,business
T000320,M01614,South Korea,Busan,Haeundae,0.55,0.04,0.9487,KRW,1422.440833,2025-01-01,2025-01-10,9,leisure
T000321,M00176,Japan,Tokyo,Ginza,0.91,0.1166,1.0724,JPY,149.657927,2024-05-18,2024-05-23,5,leisure
T000322,M04001,Singapore,Singapore,Orchard,0.96,0.0896,1.0,SGD,1.30745,2024-11-02,2024-11-05,3,leisure
T000323,M04760,Singapore,Singapore,Chinatown,0.78,0.0896,1.0,SGD,1.30745,2024-10-04,2024-10-17,13,leisure
T000324,M04456,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2024-07-19,2024-07-23,4,leisure
T000325,M03750,Italy,Florence,Duomo,0.38,0.0708,1.14,EUR,0.884969,2025-06-16,2025-06-18,2,leisure
T000326,M01011,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2024-11-15,2024-11-22,7,business
T000327,M01197,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2024-07-06,2024-07-09,3,leisure
T000328,M00835,Thailand,Bangkok,Sukhumvit,0.68,0.4571,0.5074,THB,32.882809,2024-03-17,2024-03-24,7,business
T000329,M04754,Japan,Tokyo,Shibuya,0.94,0.1166,1.0724,JPY,149.657927,2024-01-20,2024-01-24,4,leisure
T000330,M03738,France,Paris,Le Marais,0.74,0.04,1.2658,EUR,0.884969,2024-03-09,2024-03-19,10,leisure
T000331,M03507,Indonesia,Jakarta,SCBD,0.44,0.8005,0.4736,IDR,16477.86518,2025-01-02,2025-01-09,7,leisure
T000332,M01815,Malaysia,Penang,George Town,0.33,0.4729,0.5228,MYR,4.284424,2025-03-17,2025-03-29,12,business
T000333,M00388,Vietnam,Da Nang,Han River,0.21,0.316,0.463,VND,24164.885833,2024-08-03,2024-08-09,6,leisure
T000334,M03573,Vietnam,Hanoi,Old Quarter,0.16,0.316,0.463,VND,24164.885833,2024-12-21,2024-12-27,6,business
T000335,M01594,Hong Kong,Hong Kong,Mong Kok,0.7,0.14,1.1713,HKD,7.797083,2024-05-15,2024-05-19,4,leisure
T000336,M04668,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2024-05-27,2024-06-07,11,leisure
T000337,M01160,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2025-06-09,2025-06-13,4,leisure
T000338,M02929,Italy,Rome,Centro Storico,0.52,0.0708,1.14,EUR,0.884969,2024-02-12,2024-02-16,4,leisure
T000339,M02160,Vietnam,Hanoi,Ba Dinh,0.29,0.316,0.463,VND,24164.885833,2025-06-16,2025-06-18,2,business
T000340,M02701,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2024-11-05,2024-11-18,13,leisure
T000341,M02599,Japan,Tokyo,Shibuya,0.94,0.1166,1.0724,JPY,149.657927,2024-04-04,2024-04-12,8,leisure
T000342,M04403,Thailand,Phuket,Patong,0.4,0.4571,0.5074,THB,32.882809,2025-02-25,2025-02-28,3,leisure
T000343,M01677,Thailand,Bangkok,Khao San,0.22,0.4571,0.5074,THB,32.882809,2024-12-12,2024-12-26,14,leisure
T000344,M02612,Thailand,Bangkok,Sukhumvit,0.68,0.4571,0.5074,THB,32.882809,2024-03-03,2024-03-09,6,business
T000345,M04460,Hong Kong,Hong Kong,Mong Kok,0.7,0.14,1.1713,HKD,7.797083,2024-11-05,2024-11-13,8,leisure
T000346,M04428,Vietnam,Hanoi,Ba Dinh,0.29,0.316,0.463,VND,24164.885833,2024-12-30,2025-01-03,4,leisure
T000347,M00255,Hong Kong,Hong Kong,Mong Kok,0.7,0.14,1.1713,HKD,7.797083,2024-04-24,2024-04-28,4,business
T000348,M03790,Malaysia,Penang,George Town,0.33,0.4729,0.5228,MYR,4.284424,2024-08-31,2024-09-02,2,business
T000349,M01149,Vietnam,Ho Chi Minh City,District 1,0.38,0.316,0.463,VND,24164.885833,2025-03-03,2025-03-05,2,leisure
T000350,M00119,Singapore,Singapore,Chinatown,0.78,0.0896,1.0,SGD,1.30745,2024-05-19,2024-05-31,12,leisure
T000351,M03444,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2024-05-21,2024-05-26,5,business
T000352,M00323,Vietnam,Hanoi,Old Quarter,0.16,0.316,0.463,VND,24164.885833,2024-09-26,2024-10-03,7,business
T000353,M00927,Vietnam,Da Nang,Han River,0.21,0.316,0.463,VND,24164.885833,2024-01-28,2024-02-09,12,business
T000354,M03153,France,Paris,Le Marais,0.74,0.04,1.2658,EUR,0.884969,2024-01-26,2024-01-28,2,leisure
T000355,M02239,Vietnam,Hanoi,Old Quarter,0.16,0.316,0.463,VND,24164.885833,2025-05-17,2025-05-31,14,leisure
T000356,M01314,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2024-08-20,2024-08-31,11,leisure
T000357,M00381,Australia,Melbourne,Laneways,0.88,0.04,1.4968,AUD,1.551998,2024-10-12,2024-10-21,9,leisure
T000358,M01703,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2024-11-22,2024-11-26,4,business
T000359,M01584,Vietnam,Hanoi,Ba Dinh,0.29,0.316,0.463,VND,24164.885833,2025-06-09,2025-06-23,14,leisure
T000360,M04266,South Korea,Seoul,Gangnam,0.93,0.04,0.9487,KRW,1422.440833,2024-10-31,2024-11-10,10,business
T000361,M01516,South Korea,Seoul,Gangnam,0.93,0.04,0.9487,KRW,1422.440833,2024-04-01,2024-04-06,5,business
T000362,M03998,France,Paris,Le Marais,0.74,0.04,1.2658,EUR,0.884969,2024-10-01,2024-10-09,8,leisure
T000363,M04294,Australia,Sydney,CBD,0.92,0.04,1.4968,AUD,1.551998,2024-01-16,2024-01-26,10,leisure
T000364,M01645,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2024-11-16,2024-11-25,9,business
T000365,M04728,Japan,Tokyo,Shibuya,0.94,0.1166,1.0724,JPY,149.657927,2025-06-14,2025-06-16,2,business
T000366,M02681,Malaysia,Kuala Lumpur,KLCC,0.77,0.4729,0.5228,MYR,4.284424,2024-11-15,2024-11-24,9,leisure
T000367,M03980,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2024-03-21,2024-04-04,14,business
T000368,M01158,Singapore,Singapore,Orchard,0.96,0.0896,1.0,SGD,1.30745,2024-11-15,2024-11-27,12,leisure
T000369,M00632,Hong Kong,Hong Kong,Mong Kok,0.7,0.14,1.1713,HKD,7.797083,2024-04-07,2024-04-14,7,leisure
T000370,M03895,Japan,Tokyo,Shibuya,0.94,0.1166,1.0724,JPY,149.657927,2024-09-01,2024-09-08,7,business
T000371,M04823,Japan,Tokyo,Ginza,0.91,0.1166,1.0724,JPY,149.657927,2024-11-10,2024-11-24,14,leisure
T000372,M00156,Japan,Osaka,Namba,0.72,0.1166,1.0724,JPY,149.657927,2025-04-09,2025-04-13,4,business
T000373,M03543,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2024-02-28,2024-03-10,11,leisure
T000374,M03018,Australia,Sydney,CBD,0.92,0.04,1.4968,AUD,1.551998,2024-01-27,2024-01-29,2,leisure
T000375,M04861,Japan,Kyoto,Gion,0.48,0.1166,1.0724,JPY,149.657927,2024-10-09,2024-10-20,11,leisure
T000376,M00479,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2024-04-02,2024-04-10,8,leisure
T000377,M02221,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,0.4736,IDR,16477.86518,2024-03-26,2024-03-28,2,leisure
T000378,M02054,Singapore,Singapore,Orchard,0.96,0.0896,1.0,SGD,1.30745,2024-12-01,2024-12-06,5,leisure
T000379,M00587,Australia,Sydney,CBD,0.92,0.04,1.4968,AUD,1.551998,2024-12-09,2024-12-23,14,business
T000380,M01327,Vietnam,Ho Chi Minh City,District 1,0.38,0.316,0.463,VND,24164.885833,2025-06-09,2025-06-12,3,business
T000381,M03912,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,0.4736,IDR,16477.86518,2025-04-30,2025-05-05,5,business
T000382,M02196,Singapore,Singapore,Orchard,0.96,0.0896,1.0,SGD,1.30745,2025-03-29,2025-04-12,14,business
T000383,M00185,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,0.5228,MYR,4.284424,2025-03-09,2025-03-12,3,business
T000384,M04998,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2024-09-03,2024-09-17,14,leisure
T000385,M00028,Vietnam,Ho Chi Minh City,District 1,0.38,0.316,0.463,VND,24164.885833,2024-12-17,2024-12-28,11,business
T000386,M00303,South Korea,Seoul,Myeongdong,0.81,0.04,0.9487,KRW,1422.440833,2025-05-22,2025-05-30,8,leisure
T000387,M04606,Hong Kong,Hong Kong,Central,0.95,0.14,1.1713,HKD,7.797083,2024-06-09,2024-06-12,3,leisure
T000388,M03634,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2024-08-23,2024-08-28,5,leisure
T000389,M01078,Italy,Florence,Duomo,0.38,0.0708,1.14,EUR,0.884969,2024-01-28,2024-02-04,7,leisure
T000390,M01454,Malaysia,Kuala Lumpur,KLCC,0.77,0.4729,0.5228,MYR,4.284424,2025-03-09,2025-03-13,4,leisure
T000391,M00868,Hong Kong,Hong Kong,Mong Kok,0.7,0.14,1.1713,HKD,7.797083,2025-04-07,2025-04-13,6,leisure
T000392,M02468,Japan,Tokyo,Ginza,0.91,0.1166,1.0724,JPY,149.657927,2025-02-15,2025-02-26,11,leisure
T000393,M02941,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2024-12-20,2024-12-27,7,business
T000394,M00833,Malaysia,Kuala Lumpur,KLCC,0.77,0.4729,0.5228,MYR,4.284424,2024-10-07,2024-10-12,5,leisure
T000395,M03217,Italy,Florence,Duomo,0.38,0.0708,1.14,EUR,0.884969,2024-09-25,2024-09-30,5,business
T000396,M04775,Hong Kong,Hong Kong,Mong Kok,0.7,0.14,1.1713,HKD,7.797083,2024-02-29,2024-03-04,4,leisure
T000397,M00888,Vietnam,Da Nang,Han River,0.21,0.316,0.463,VND,24164.885833,2024-11-08,2024-11-11,3,leisure
T000398,M02867,Japan,Tokyo,Shibuya,0.94,0.1166,1.0724,JPY,149.657927,2024-04-27,2024-05-07,10,business
T000399,M02739,Singapore,Singapore,Orchard,0.96,0.0896,1.0,SGD,1.30745,2024-10-03,2024-10-05,2,business
T000400,M01418,France,Paris,Le Marais,0.74,0.04,1.2658,EUR,0.884969,2025-01-08,2025-01-21,13,leisure
T000401,M02459,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2024-09-21,2024-10-04,13,business
T000402,M00806,South Korea,Busan,Haeundae,0.55,0.04,0.9487,KRW,1422.440833,2024-08-18,2024-08-27,9,leisure
T000403,M02332,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2024-07-16,2024-07-21,5,leisure
T000404,M00057,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2025-05-18,2025-05-21,3,business
T000405,M00824,Thailand,Bangkok,Khao San,0.22,0.4571,0.5074,THB,32.882809,2024-02-21,2024-03-05,13,leisure
T000406,M01627,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2024-02-11,2024-02-16,5,business
T000407,M04730,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2024-01-30,2024-02-04,5,leisure
T000408,M00346,Singapore,Singapore,Orchard,0.96,0.0896,1.0,SGD,1.30745,2024-11-20,2024-11-22,2,business
T000409,M03463,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2024-10-31,2024-11-03,3,leisure
T000410,M00665,Japan,Tokyo,Shibuya,0.94,0.1166,1.0724,JPY,149.657927,2024-05-23,2024-05-29,6,leisure
T000411,M01296,South Korea,Seoul,Gangnam,0.93,0.04,0.9487,KRW,1422.440833,2025-01-12,2025-01-14,2,leisure
T000412,M02275,Vietnam,Da Nang,Han River,0.21,0.316,0.463,VND,24164.885833,2024-01-02,2024-01-09,7,leisure
T000413,M00353,Thailand,Phuket,Patong,0.4,0.4571,0.5074,THB,32.882809,2025-01-13,2025-01-24,11,business
T000414,M01970,Italy,Florence,Duomo,0.38,0.0708,1.14,EUR,0.884969,2025-04-17,2025-04-24,7,business
T000415,M01068,Japan,Osaka,Namba,0.72,0.1166,1.0724,JPY,149.657927,2025-05-11,2025-05-15,4,business
T000416,M04991,Italy,Rome,Centro Storico,0.52,0.0708,1.14,EUR,0.884969,2024-01-27,2024-01-29,2,leisure
T000417,M03946,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2025-01-09,2025-01-15,6,leisure
T000418,M01939,Japan,Osaka,Namba,0.72,0.1166,1.0724,JPY,149.657927,2024-08-14,2024-08-16,2,leisure
