txn_id,trip_id,member_id,category,mcc,merchant_name,dest_country,dest_district,currency,amount_usd,amount_local,amount
X0000247,T000302,M00260,dining,5812,Thongsmith,Thailand,Sukhumvit,THB,163.51,5376.69,163.51
X0000248,T000303,M03725,dining,5812,Chungmu Fish Restaurant,South Korea,Haeundae,KRW,155.97,221862.0,155.97
X0000249,T000306,M00584,dining,5812,Ondergronds Bar,Australia,Laneways,AUD,263.9,409.57,263.9
X0000250,T000307,M00597,dining,5812,Fortunate Coffee Jogja,Indonesia,Malioboro,IDR,18.26,300908.0,18.26
X0000251,T000308,M02475,dining,5812,Nerovivo,Malaysia,KLCC,MYR,59.39,254.47,59.39
X0000252,T000309,M02009,dining,5812,콩불,South Korea,Myeongdong,KRW,4158.93,5915837.0,4158.93
X0000253,T000310,M03376,dining,5812,L'As du Fallafel,France,Le Marais,EUR,239.42,211.88,239.42
X0000254,T000312,M02474,dining,5812,Bollero,Indonesia,Ubud,IDR,14.84,244581.0,14.84
X0000255,T000313,M00869,dining,5812,Yat Lok,Hong Kong,Mong Kok,HKD,230.74,1799.08,230.74
X0000256,T000314,M01301,dining,5812,Armando al Pantheon,Italy,Centro Storico,EUR,222.92,197.27,222.92
X0000257,T000315,M00228,dining,5812,Mama San,Indonesia,Seminyak,IDR,56.87,937057.0,56.87
X0000258,T000316,M00000,dining,5812,Din Tai Fung Suria KLCC,Malaysia,KLCC,MYR,290.69,1245.46,290.69
X0000259,T000317,M01199,dining,5812,Le Consulat,France,Montmartre,EUR,1240.22,1097.55,1240.22
X0000260,T000318,M04469,dining,5812,Nerovivo,Malaysia,KLCC,MYR,47.75,204.56,47.75
X0000261,T000319,M01836,dining,5812,Kikunoi,Japan,Gion,JPY,543.9,81399.0,543.9
X0000262,T000320,M01614,dining,5812,Homestead Coffee,South Korea,Haeundae,KRW,363.03,516389.0,363.03
X0000263,T000321,M00176,dining,5812,Kyubey,Japan,Ginza,JPY,373.24,55858.0,373.24
X0000264,T000322,M04001,dining,5812,Jumbo Seafood,Singapore,Orchard,SGD,1601.79,2094.27,1601.79
X0000265,T000323,M04760,dining,5812,Maxwell Food Centre,Singapore,Chinatown,SGD,6040.81,7898.05,6040.81
X0000266,T000324,M04456,dining,5812,La Maison Rose,France,Montmartre,EUR,492.21,435.59,492.21
X0000267,T000325,M03750,dining,5812,Caffè Concerto Paszkowski,Italy,Duomo,EUR,1157.42,1024.28,1157.42
X0000268,T000326,M01011,dining,5812,Indochine,Indonesia,Ubud,IDR,36.9,608067.0,36.9
X0000269,T000328,M00835,dining,5812,Bo.lan,Thailand,Sukhumvit,THB,425.37,13987.2,425.37
X0000270,T000329,M04754,dining,5812,Tokyo Salon,Japan,Shibuya,JPY,195.39,29241.0,195.39
X0000271,T000330,M03738,dining,5812,L'As du Fallafel,France,Le Marais,EUR,2531.16,2240.0,2531.16
X0000272,T000331,M03507,dining,5812,Cork & Screw,Indonesia,SCBD,IDR,45.94,757017.0,45.94
X0000273,T000332,M01815,dining,5812,Sri Malaya,Malaysia,George Town,MYR,33.36,142.91,33.36
X0000274,T000335,M01594,dining,5812,Yat Lok,Hong Kong,Mong Kok,HKD,821.97,6408.98,821.97
X0000275,T000336,M04668,dining,5812,Le Consulat,France,Montmartre,EUR,254.71,225.41,254.71
X0000276,T000338,M02929,dining,5812,Armando al Pantheon,Italy,Centro Storico,EUR,251.14,222.26,251.14
X0000277,T000339,M02160,dining,5812,Quán Cơm Mậu Dịch,Vietnam,Ba Dinh,VND,4.66,112548.0,4.66
X0000278,T000341,M02599,dining,5812,渋谷三丁目らあめん,Japan,Shibuya,JPY,2650.87,396723.0,2650.87
X0000279,T000342,M04403,dining,5812,Baluchi,Thailand,Patong,THB,43.64,1435.14,43.64
X0000280,T000344,M02612,dining,5812,Bo.lan,Thailand,Sukhumvit,THB,52.08,1712.4,52.08
X0000281,T000345,M04460,dining,5812,Yat Lok,Hong Kong,Mong Kok,HKD,658.8,5136.73,658.8
X0000282,T000347,M00255,dining,5812,Yat Lok,Hong Kong,Mong Kok,HKD,1273.63,9930.57,1273.63
X0000283,T000350,M00119,dining,5812,Lau Pa Sat nearby,Singapore,Chinatown,SGD,1016.51,1329.04,1016.51
X0000284,T000351,M03444,dining,5812,La Lucciola,Indonesia,Seminyak,IDR,6.4,105410.0,6.4
X0000285,T000352,M00323,dining,5812,Pho Gia Truyen Bat Dan,Vietnam,Old Quarter,VND,33.25,803375.0,33.25
X0000286,T000354,M03153,dining,5812,Breizh Café,France,Le Marais,EUR,653.62,578.44,653.62
X0000287,T000355,M02239,dining,5812,Pho Gia Truyen Bat Dan,Vietnam,Old Quarter,VND,81.81,1977046.0,81.81
X0000288,T000357,M00381,dining,5812,Yak Bar and Food,Australia,Laneways,AUD,2121.5,3292.56,2121.5
X0000289,T000360,M04266,dining,5812,Mingles,South Korea,Gangnam,KRW,130.79,186035.0,130.79
X0000290,T000361,M01516,dining,5812,곰바위,South Korea,Gangnam,KRW,46.28,65831.0,46.28
X0000291,T000362,M03998,dining,5812,Breizh Café,France,Le Marais,EUR,941.37,833.08,941.37
X0000292,T000363,M04294,dining,5812,Churrasco,Australia,CBD,AUD,760.11,1179.69,760.11
X0000293,T000364,M01645,dining,5812,Motel Mexicola,Indonesia,Seminyak,IDR,55.86,920516.0,55.86
X0000294,T000365,M04728,dining,5812,Las Chicas,Japan,Shibuya,JPY,169.49,25365.0,169.49
X0000295,T000366,M02681,dining,5812,Nerovivo,Malaysia,KLCC,MYR,312.36,1338.29,312.36
X0000296,T000367,M03980,dining,5812,Motel Mexicola,Indonesia,Seminyak,IDR,54.63,900187.0,54.63
X0000297,T000368,M01158,dining,5812,Jumbo Seafood,Singapore,Orchard,SGD,2115.49,2765.89,2115.49
X0000298,T000369,M00632,dining,5812,Yat Lok,Hong Kong,Mong Kok,HKD,576.54,4495.34,576.54
X0000299,T000370,M03895,dining,5812,Las Chicas,Japan,Shibuya,JPY,212.81,31848.0,212.81
X0000300,T000371,M04823,dining,5812,Kyubey,Japan,Ginza,JPY,678.25,101505.0,678.25
X0000301,T000372,M00156,dining,5812,Ichiran Dotonbori,Japan,Namba,JPY,175.4,26250.0,175.4
X0000302,T000373,M03543,dining,5812,Sari Organik,Indonesia,Ubud,IDR,5.29,87094.0,5.29
X0000303,T000374,M03018,dining,5812,Single O,Australia,CBD,AUD,221.2,343.3,221.2
X0000304,T000375,M04861,dining,5812,Kikunoi,Japan,Gion,JPY,378.62,56664.0,378.62
X0000305,T000376,M00479,dining,5812,McDonald's,Thailand,Old City,THB,52.02,1710.53,52.02
X0000306,T000377,M02221,dining,5812,Dapur Sambal,Indonesia,Malioboro,IDR,0.9,14884.0,0.9
X0000307,T000378,M02054,dining,5812,Jumbo Seafood,Singapore,Orchard,SGD,119.51,156.25,119.51
X0000308,T000379,M00587,dining,5812,Met Cafe,Australia,CBD,AUD,1938.85,3009.1,1938.85
X0000309,T000381,M03912,dining,5812,lie djong,Indonesia,Malioboro,IDR,2.74,45184.0,2.74
X0000310,T000382,M02196,dining,5812,Jumbo Seafood,Singapore,Orchard,SGD,1063.65,1390.67,1063.65
X0000311,T000383,M00185,dining,5812,Din Tai Fung Pavilion,Malaysia,Bukit Bintang,MYR,118.12,506.08,118.12
X0000312,T000384,M04998,dining,5812,Rioja II,Thailand,Old City,THB,41.96,1379.64,41.96
X0000313,T000385,M00028,dining,5812,KFC,Vietnam,District 1,VND,137.37,3319611.0,137.37
X0000314,T000386,M00303,dining,5812,Hong-bok,South Korea,Myeongdong,KRW,473.46,673466.0,473.46
X0000315,T000387,M04606,dining,5812,Yung Kee,Hong Kong,Central,HKD,102.9,802.31,102.9
X0000316,T000388,M03634,dining,5812,Motel Mexicola,Indonesia,Seminyak,IDR,19.21,316465.0,19.21
X0000317,T000390,M01454,dining,5812,Nerovivo,Malaysia,KLCC,MYR,58.25,249.58,58.25
X0000318,T000391,M00868,dining,5812,Mido Cafe,Hong Kong,Mong Kok,HKD,749.65,5845.05,749.65
X0000319,T000392,M02468,dining,5812,Ginza Kagari,Japan,Ginza,JPY,682.16,102090.0,682.16
X0000320,T000393,M02941,dining,5812,Batch : Baked & Brew,Thailand,Old City,THB,58.48,1923.09,58.48
X0000321,T000394,M00833,dining,5812,Nerovivo,Malaysia,KLCC,MYR,132.69,568.5,132.69
X0000322,T000395,M03217,dining,5812,Il giardino di Barbano,Italy,Duomo,EUR,163.07,144.31,163.07
X0000323,T000396,M04775,dining,5812,Mido Cafe,Hong Kong,Mong Kok,HKD,160.96,1254.99,160.96
X0000324,T000397,M00888,dining,5812,CaPhe Bar Diem Tam Nguyen Thy,Vietnam,Han River,VND,21.42,517553.0,21.42
X0000325,T000398,M02867,dining,5812,CAFE VELOCE,Japan,Shibuya,JPY,751.78,112510.0,751.78
X0000326,T000399,M02739,dining,5812,Din Tai Fung ION,Singapore,Orchard,SGD,116.18,151.91,116.18
X0000327,T000400,M01418,dining,5812,Breizh Café,France,Le Marais,EUR,1844.56,1632.38,1844.56
X0000328,T000401,M02459,dining,5812,Motel Mexicola,Indonesia,Seminyak,IDR,27.34,450451.0,27.34
X0000329,T000402,M00806,dining,5812,Sinhaeundae Fish Restaurant,South Korea,Haeundae,KRW,916.81,1304115.0,916.81
X0000330,T000404,M00057,dining,5812,La Lucciola,Indonesia,Seminyak,IDR,7.8,128542.0,7.8
X0000331,T000405,M00824,dining,5812,Madame Masur,Thailand,Khao San,THB,69.18,2274.94,69.18
X0000332,T000406,M01627,dining,5812,New Boomerang,Thailand,Old City,THB,159.94,5259.25,159.94
X0000333,T000407,M04730,dining,5812,La Maison Rose,France,Montmartre,EUR,194.28,171.93,194.28
X0000334,T000408,M00346,dining,5812,Jumbo Seafood,Singapore,Orchard,SGD,78.01,101.99,78.01
X0000335,T000409,M03463,dining,5812,Motel Mexicola,Indonesia,Seminyak,IDR,21.91,361106.0,21.91
X0000336,T000410,M00665,dining,5812,MOS Burger,Japan,Shibuya,JPY,965.31,144466.0,965.31
X0000337,T000411,M01296,dining,5812,Merry! Merry! Julie!,South Korea,Gangnam,KRW,231.09,328718.0,231.09
X0000338,T000413,M00353,dining,5812,Terrazzo,Thailand,Patong,THB,22.64,744.33,22.64
X0000339,T000415,M01068,dining,5812,Zuboraya,Japan,Namba,JPY,292.53,43780.0,292.53
X0000340,T000416,M04991,dining,5812,Armando al Pantheon,Italy,Centro Storico,EUR,250.31,221.52,250.31
X0000341,T000418,M01939,dining,5812,Kukuru Takoyaki,Japan,Namba,JPY,244.82,36640.0,244.82
X0000342,T000420,M01959,dining,5812,Gion Karyo,Japan,Gion,JPY,104.77,15679.0,104.77
X0000343,T000421,M03302,dining,5812,Galmegi Brewing,South Korea,Haeundae,KRW,70.16,99798.0,70.16
X0000344,T000422,M04592,dining,5812,Gaggan Anand,Thailand,Sukhumvit,THB,266.83,8774.05,266.83
X0000345,T000424,M01619,dining,5812,La Maison Rose,France,Montmartre,EUR,1037.1,917.81,1037.1
X0000346,T000425,M04051,dining,5812,La Maison Rose,France,Montmartre,EUR,1951.38,1726.91,1951.38
X0000347,T000426,M01832,dining,5812,La Maison Rose,France,Montmartre,EUR,227.46,201.3,227.46
X0000348,T000427,M03719,dining,5812,Bong Ga Andong Jjimdak,South Korea,Myeongdong,KRW,85.81,122060.0,85.81
X0000349,T000428,M04909,dining,5812,Café Madang,South Korea,Gangnam,KRW,206.41,293607.0,206.41
X0000350,T000429,M00462,dining,5812,Bo.lan,Thailand,Sukhumvit,THB,78.52,2581.93,78.52
X0000351,T000430,M02053,dining,5812,Sri Malaya,Malaysia,George Town,MYR,37.73,161.65,37.73
X0000352,T000432,M04587,dining,5812,Armando al Pantheon,Italy,Centro Storico,EUR,844.28,747.16,844.28
X0000353,T000433,M04708,dining,5812,Bird Land,Japan,Ginza,JPY,563.22,84290.0,563.22
X0000354,T000434,M04742,dining,5812,Tahu Tek Jumbo,Indonesia,Malioboro,IDR,4.4,72573.0,4.4
X0000355,T000435,M00590,dining,5812,Jalan Alor stalls,Malaysia,Bukit Bintang,MYR,71.86,307.89,71.86
X0000356,T000436,M03250,dining,5812,Din Tai Fung Suria KLCC,Malaysia,KLCC,MYR,385.81,1652.99,385.81
X0000357,T000437,M01624,dining,5812,Myung-Poom Fortune Reading Cafe,South Korea,Myeongdong,KRW,5699.37,8107021.0,5699.37
X0000358,T000438,M03908,dining,5812,Kukuru Takoyaki,Japan,Namba,JPY,107.64,16110.0,107.64
X0000359,T000439,M04791,dining,5812,Roscioli,Italy,Centro Storico,EUR,556.04,492.08,556.04
X0000360,T000440,M04463,dining,5812,Gion Duck Noodles,Japan,Gion,JPY,260.36,38964.0,260.36
X0000361,T000441,M02260,dining,5812,Ginza Kagari,Japan,Ginza,JPY,429.51,64279.0,429.51
X0000362,T000442,M00160,dining,5812,La Lucciola,Indonesia,Seminyak,IDR,60.56,997941.0,60.56
X0000363,T000443,M00034,dining,5812,Din Tai Fung Suria KLCC,Malaysia,KLCC,MYR,170.59,730.89,170.59
X0000364,T000444,M04331,dining,5812,Highway4,Vietnam,Ba Dinh,VND,65.35,1579229.0,65.35
X0000365,T000445,M01830,dining,5812,Nhà Hàng Au Tresor,Vietnam,District 1,VND,79.3,1916282.0,79.3
X0000366,T000446,M03988,dining,5812,Lotteria,Vietnam,District 1,VND,88.88,2147816.0,88.88
X0000367,T000447,M01011,dining,5812,Mido Cafe,Hong Kong,Mong Kok,HKD,1839.88,14345.73,1839.88
X0000368,T000448,M04974,dining,5812,Legend Cafe,Indonesia,Malioboro,IDR,2.46,40487.0,2.46
X0000369,T000449,M03756,dining,5812,CAFE de CRIE,Japan,Shibuya,JPY,1093.51,163653.0,1093.51
X0000370,T000450,M02278,dining,5812,Ginza Kagari,Japan,Ginza,JPY,338.37,50639.0,338.37
X0000371,T000451,M00580,dining,5812,콩불,South Korea,Myeongdong,KRW,613.48,872633.0,613.48
X0000372,T000452,M00153,dining,5812,Lotteria,Japan,Shibuya,JPY,130.67,19556.0,130.67
X0000373,T000453,M04011,dining,5812,Kukuru Takoyaki,Japan,Namba,JPY,28.95,4332.0,28.95
X0000374,T000455,M00587,dining,5812,Joo Hooi Cafe,Malaysia,George Town,MYR,117.59,503.81,117.59
X0000375,T000456,M00587,dining,5812,The Family,Thailand,Khao San,THB,23.02,757.07,23.02
X0000376,T000458,M01677,dining,5812,McDonald's,Japan,Shibuya,JPY,499.77,74795.0,499.77
X0000377,T000459,M03481,dining,5812,Nhà Hàng Au Tresor,Vietnam,District 1,VND,50.93,1230794.0,50.93
X0000378,T000460,M04854,dining,5812,Gion Duck Noodles,Japan,Gion,JPY,45.08,6747.0,45.08
X0000379,T000461,M02277,dining,5812,Roscioli,Italy,Centro Storico,EUR,366.01,323.91,366.01
X0000380,T000462,M04655,dining,5812,Cà Phê Goethe,Vietnam,Ba Dinh,VND,139.37,3367754.0,139.37
X0000381,T000463,M03151,dining,5812,Oh Lay Ee Hokkien Mee,Malaysia,George Town,MYR,271.01,1161.13,271.01
X0000382,T000464,M00539,dining,5812,Thongsmith,Thailand,Sukhumvit,THB,39.22,1289.8,39.22
X0000383,T000465,M01674,dining,5812,Coffee World,Thailand,Patong,THB,400.75,13177.88,400.75
X0000384,T000467,M02890,dining,5812,Loewy,Indonesia,SCBD,IDR,41.4,682201.0,41.4
X0000385,T000468,M03358,dining,5812,Dae Jang Geum,Australia,Laneways,AUD,711.29,1103.92,711.29
X0000386,T000469,M01344,dining,5812,Yat Lok,Hong Kong,Mong Kok,HKD,499.21,3892.42,499.21
X0000387,T000470,M01797,dining,5812,Gion Karyo,Japan,Gion,JPY,254.04,38019.0,254.04
X0000388,T000472,M03673,dining,5812,La Lucciola,Indonesia,Seminyak,IDR,159.98,2636065.0,159.98
X0000389,T000473,M01324,dining,5812,Kukuru Takoyaki,Japan,Namba,JPY,162.1,24259.0,162.1
X0000390,T000474,M02096,dining,5812,Mama San,Indonesia,Seminyak,IDR,11.12,183264.0,11.12
X0000391,T000475,M03447,dining,5812,Cork & Screw,Indonesia,SCBD,IDR,54.99,906114.0,54.99
X0000392,T000476,M03164,dining,5812,Cửa Hàng Bia Hơi Hà Nội,Vietnam,Ba Dinh,VND,59.23,1431337.0,59.23
X0000393,T000477,M03430,dining,5812,Din Tai Fung ION,Singapore,Orchard,SGD,134.62,176.01,134.62
X0000394,T000479,M02356,dining,5812,McDonald's,Japan,Shibuya,JPY,341.31,51080.0,341.31
X0000395,T000480,M01033,dining,5812,Pho Gia Truyen Bat Dan,Vietnam,Old Quarter,VND,102.83,2484799.0,102.83
X0000396,T000481,M00587,dining,5812,Jalan Alor stalls,Malaysia,Bukit Bintang,MYR,209.42,897.25,209.42
X0000397,T000483,M01604,dining,5812,Mido Cafe,Hong Kong,Mong Kok,HKD,1452.57,11325.78,1452.57
X0000398,T000485,M04988,dining,5812,Pizza Mole,South Korea,Myeongdong,KRW,383.26,545165.0,383.26
X0000399,T000487,M01814,dining,5812,Gion Karyo,Japan,Gion,JPY,1555.32,232766.0,1555.32
X0000400,T000489,M00712,dining,5812,Breizh Café,France,Le Marais,EUR,376.42,333.12,376.42
X0000401,T000490,M00208,dining,5812,Bun Cha Huong Lien,Vietnam,Old Quarter,VND,22.77,550351.0,22.77
X0000402,T000491,M04783,dining,5812,Armando al Pantheon,Italy,Centro Storico,EUR,1959.6,1734.18,1959.6
X0000403,T000492,M03320,dining,5812,Mak's Noodle,Hong Kong,Central,HKD,302.48,2358.49,302.48
X0000404,T000493,M00621,dining,5812,La Lucciola,Indonesia,Seminyak,IDR,52.73,868871.0,52.73
X0000405,T000494,M03224,dining,5812,둘리와 피카츄,South Korea,Gangnam,KRW,1615.93,2298566.0,1615.93
X0000406,T000495,M00799,dining,5812,McDonald's,Japan,Shibuya,JPY,1431.22,214193.0,1431.22
X0000407,T000496,M04041,dining,5812,Maxwell Food Centre,Singapore,Chinatown,SGD,942.46,1232.23,942.46
X0000408,T000497,M02237,dining,5812,CaPhe Bar Diem Tam Nguyen Thy,Vietnam,Han River,VND,5.91,142723.0,5.91
X0000409,T000498,M01346,dining,5812,Kikunoi,Japan,Gion,JPY,742.66,111145.0,742.66
X0000410,T000499,M03771,dining,5812,Roscioli,Italy,Centro Storico,EUR,568.24,502.87,568.24
X0000411,T000500,M00765,dining,5812,Pho Gia Truyen Bat Dan,Vietnam,Old Quarter,VND,12.55,303229.0,12.55
X0000412,T000501,M03346,dining,5812,Bong Ga Andong Jjimdak,South Korea,Myeongdong,KRW,1016.38,1445739.0,1016.38
X0000413,T000502,M01708,dining,5812,Bo.lan,Thailand,Sukhumvit,THB,692.26,22763.48,692.26
X0000414,T000503,M02020,dining,5812,Ichiran Dotonbori,Japan,Namba,JPY,180.77,27053.0,180.77
X0000415,T000504,M04245,dining,5812,Bird Land,Japan,Ginza,JPY,1237.27,185168.0,1237.27
X0000416,T000505,M01262,dining,5812,Mama San,Indonesia,Seminyak,IDR,20.51,337989.0,20.51
X0000417,T000506,M01974,dining,5812,Ichiran Dotonbori,Japan,Namba,JPY,895.57,134030.0,895.57
X0000418,T000507,M03095,dining,5812,Cà Phê Trùng 3T,Vietnam,District 1,VND,67.17,1623263.0,67.17
X0000419,T000508,M00020,dining,5812,Kafe Kaz,Australia,CBD,AUD,527.21,818.23,527.21
X0000420,T000509,M04334,dining,5812,Breizh Café,France,Le Marais,EUR,4809.41,4256.18,4809.41
X0000421,T000510,M04779,dining,5812,The Family,Thailand,Khao San,THB,90.73,2983.59,90.73
X0000422,T000516,M02651,dining,5812,Mama San,Indonesia,Seminyak,IDR,3.23,53223.0,3.23
X0000423,T000517,M01740,dining,5812,Cà Phê Terrace,Vietnam,District 1,VND,109.82,2653793.0,109.82
X0000424,T000518,M02262,dining,5812,Bird Land,Japan,Ginza,JPY,107.23,16048.0,107.23
X0000425,T000519,M02415,dining,5812,Bun Cha Huong Lien,Vietnam,Old Quarter,VND,2.87,69457.0,2.87
X0000426,T000521,M03780,dining,5812,Jungsik Seoul,South Korea,Gangnam,KRW,677.08,963112.0,677.08
X0000427,T000522,M03154,dining,5812,Flora,Australia,Laneways,AUD,170.61,264.78,170.61
X0000428,T000523,M01603,dining,5812,Lau Pa Sat nearby,Singapore,Chinatown,SGD,297.7,389.23,297.7
X0000429,T000524,M02668,dining,5812,Namil Fish Restaurant,South Korea,Haeundae,KRW,150.13,213552.0,150.13
X0000430,T000525,M02357,dining,5812,Thongsmith,Thailand,Sukhumvit,THB,102.56,3372.35,102.56
X0000431,T000527,M01934,dining,5812,Roscioli,Italy,Centro Storico,EUR,415.03,367.28,415.03
X0000432,T000528,M02335,dining,5812,Zuboraya,Japan,Namba,JPY,712.85,106684.0,712.85
X0000433,T000529,M00994,dining,5812,Batan Warung,Indonesia,Ubud,IDR,88.66,1460910.0,88.66
X0000434,T000530,M02250,dining,5812,Din Tai Fung Pavilion,Malaysia,Bukit Bintang,MYR,86.35,369.96,86.35
X0000435,T000531,M02062,dining,5812,Yat Lok,Hong Kong,Mong Kok,HKD,4028.37,31409.57,4028.37
X0000436,T000533,M01179,dining,5812,酔香楼,Japan,Shibuya,JPY,1250.05,187080.0,1250.05
X0000437,T000534,M04529,dining,5812,Mak's Noodle,Hong Kong,Central,HKD,1386.31,10809.14,1386.31
X0000438,T000535,M00770,dining,5812,Yat Lok,Hong Kong,Mong Kok,HKD,88.16,687.39,88.16
X0000439,T000537,M04129,dining,5812,Gion Duck Noodles,Japan,Gion,JPY,281.65,42151.0,281.65
X0000440,T000538,M03771,dining,5812,L'As du Fallafel,France,Le Marais,EUR,601.96,532.71,601.96
X0000441,T000539,M04343,dining,5812,渋谷三丁目らあめん,Japan,Shibuya,JPY,127.25,19045.0,127.25
X0000442,T000540,M03368,dining,5812,Myung-Hwa-Dang,South Korea,Myeongdong,KRW,869.98,1237500.0,869.98
X0000443,T000541,M00687,dining,5812,Basket Brothers,Australia,CBD,AUD,676.89,1050.53,676.89
X0000444,T000542,M00887,dining,5812,The Frog Pond,Thailand,Khao San,THB,4.12,135.46,4.12
X0000445,T000543,M04156,dining,5812,Ratana's Kitchen,Thailand,Old City,THB,52.65,1731.17,52.65
X0000446,T000544,M01591,dining,5812,Churrasco,Australia,CBD,AUD,201.5,312.72,201.5
X0000447,T000545,M00743,dining,5812,Gwangjang Market stalls,South Korea,Myeongdong,KRW,6775.98,9638437.0,6775.98
X0000448,T000546,M02763,dining,5812,Breizh Café,France,Le Marais,EUR,1140.13,1008.98,1140.13
X0000449,T000547,M00087,dining,5812,Roscioli,Italy,Centro Storico,EUR,1020.2,902.84,1020.2
X0000450,T000548,M01728,dining,5812,Le Consulat,France,Montmartre,EUR,1416.16,1253.26,1416.16
X0000451,T000549,M04389,dining,5812,Laughing Buddha Bar,Indonesia,Ubud,IDR,8.55,140847.0,8.55
X0000452,T000550,M03928,dining,5812,Loewy,Indonesia,SCBD,IDR,105.91,1745126.0,105.91
X0000453,T000552,M00594,dining,5812,Zuboraya,Japan,Namba,JPY,1333.27,199534.0,1333.27
X0000454,T000553,M03592,dining,5812,Motel Mexicola,Indonesia,Seminyak,IDR,48.7,802412.0,48.7
X0000455,T000554,M03745,dining,5812,Din Tai Fung Suria KLCC,Malaysia,KLCC,MYR,459.66,1969.38,459.66
X0000456,T000555,M01195,dining,5812,Antico Caffè Torino,Italy,Duomo,EUR,289.91,256.56,289.91
X0000457,T000557,M02989,dining,5812,소호,South Korea,Myeongdong,KRW,117.83,167602.0,117.83
X0000458,T000558,M02541,dining,5812,Gaggan Anand,Thailand,Sukhumvit,THB,78.79,2590.72,78.79
X0000459,T000559,M04457,dining,5812,Mak's Noodle,Hong Kong,Central,HKD,149.04,1162.07,149.04
X0000460,T000560,M04846,dining,5812,L'As du Fallafel,France,Le Marais,EUR,779.4,689.74,779.4
X0000461,T000562,M03224,dining,5812,Myeongdong Kyoja,South Korea,Myeongdong,KRW,1966.76,2797597.0,1966.76
X0000462,T000563,M01745,dining,5812,Yat Lok,Hong Kong,Mong Kok,HKD,819.81,6392.1,819.81
X0000463,T000564,M00814,dining,5812,Spice Room at the Malaya,Australia,CBD,AUD,402.03,623.94,402.03
X0000464,T000565,M02622,dining,5812,Bird Land,Japan,Ginza,JPY,645.79,96647.0,645.79
X0000465,T000567,M03876,dining,5812,Jumbo Seafood,Singapore,Orchard,SGD,156.4,204.49,156.4
X0000466,T000569,M00610,dining,5812,Yat Lok,Hong Kong,Mong Kok,HKD,883.44,6888.26,883.44
X0000467,T000570,M03645,dining,5812,Tek Sen,Malaysia,George Town,MYR,22.74,97.44,22.74
X0000468,T000571,M00965,dining,5812,Our House Coffee Shop,Thailand,Old City,THB,43.23,1421.5,43.23
X0000469,T000574,M01194,dining,5812,Cà Phê The Refinery,Vietnam,District 1,VND,51.81,1251954.0,51.81
X0000470,T000575,M02174,dining,5812,Armando al Pantheon,Italy,Centro Storico,EUR,551.56,488.12,551.56
X0000471,T000576,M00222,dining,5812,Ginza Kagari,Japan,Ginza,JPY,1990.11,297835.0,1990.11
X0000472,T000577,M04333,dining,5812,Uobei Shibuya,Japan,Shibuya,JPY,403.16,60336.0,403.16
X0000473,T000578,M03852,dining,5812,Din Tai Fung Suria KLCC,Malaysia,KLCC,MYR,75.79,324.7,75.79
X0000474,T000579,M03619,dining,5812,Yung Kee,Hong Kong,Central,HKD,460.01,3586.73,460.01
X0000475,T000580,M03912,dining,5812,Fujiya Restaurant,Japan,Shibuya,JPY,175.35,26243.0,175.35
X0000476,T000581,M00210,dining,5812,南国酒家,Japan,Shibuya,JPY,318.19,47619.0,318.19
X0000477,T000582,M01921,dining,5812,Breizh Café,France,Le Marais,EUR,833.23,737.39,833.23
X0000478,T000583,M00149,dining,5812,LuuLy Coffee,Vietnam,Han River,VND,31.84,769329.0,31.84
X0000479,T000584,M02966,dining,5812,1970 伍班長 오반장,South Korea,Haeundae,KRW,432.08,614612.0,432.08
