decline_id,trip_id,member_id,category,dest_district,reason
D01952,T005532,M03748,lodging,Ba Dinh,card_not_accepted
D01953,T009223,M00797,retail,Han River,card_not_accepted
D01954,T000977,M01404,transport,Han River,card_not_accepted
D01955,T010965,M02149,lodging,Han River,card_not_accepted
D01956,T014093,M00373,transport,Ubud,card_not_accepted
D01957,T013817,M04895,lodging,Malioboro,card_not_accepted
D01958,T011245,M00296,lodging,Ubud,card_not_accepted
D01959,T004007,M04744,lodging,Khao San,card_not_accepted
D01960,T007574,M03495,transport,George Town,card_not_accepted
D01961,T004888,M03631,transport,Old Quarter,card_not_accepted
D01962,T001190,M04584,lodging,Malioboro,card_not_accepted
D01963,T011151,M01749,lodging,Malioboro,card_not_accepted
D01964,T006310,M04607,dining,Han River,card_not_accepted
D01965,T013562,M01818,transport,Ba Dinh,card_not_accepted
D01966,T002246,M01592,dining,Ubud,card_not_accepted
D01967,T007609,M01009,retail,Ubud,card_not_accepted
D01968,T000305,M01182,lodging,Ubud,card_not_accepted
D01969,T006136,M04240,lodging,Old City,card_not_accepted
D01970,T004331,M04132,retail,Ba Dinh,card_not_accepted
D01971,T007664,M00195,dining,Malioboro,card_not_accepted
D01972,T000135,M00894,retail,Old Quarter,card_not_accepted
D01973,T007093,M04574,lodging,George Town,card_not_accepted
D01974,T010408,M00442,lodging,Han River,card_not_accepted
D01975,T012137,M04551,dining,Khao San,card_not_accepted
D01976,T005613,M00718,dining,Malioboro,card_not_accepted
D01977,T003763,M00038,dining,Khao San,card_not_accepted
D01978,T002746,M04120,dining,Malioboro,card_not_accepted
D01979,T006341,M04502,lodging,Malioboro,card_not_accepted
D01980,T002030,M04417,lodging,Khao San,card_not_accepted
D01981,T013794,M01030,retail,Ubud,card_not_accepted
D01982,T007832,M01124,retail,Ubud,card_not_accepted
D01983,T011025,M02839,dining,Ubud,card_not_accepted
D01984,T006323,M00949,transport,Old Quarter,card_not_accepted
D01985,T011793,M03478,lodging,George Town,card_not_accepted
D01986,T009640,M01575,lodging,Khao San,card_not_accepted
D01987,T000102,M02189,retail,George Town,card_not_accepted
D01988,T005978,M04530,lodging,Ubud,card_not_accepted
D01989,T011079,M04930,lodging,Old Quarter,card_not_accepted
D01990,T014845,M00526,transport,Malioboro,card_not_accepted
D01991,T006513,M02304,dining,Ba Dinh,card_not_accepted
D01992,T006324,M02445,transport,Ba Dinh,card_not_accepted
D01993,T000858,M00613,retail,Malioboro,card_not_accepted
D01994,T006331,M02554,retail,Ba Dinh,card_not_accepted
D01995,T014496,M03503,transport,Malioboro,card_not_accepted
D01996,T005598,M04102,dining,Han River,card_not_accepted
D01997,T011463,M02038,dining,George Town,card_not_accepted
D01998,T001232,M03591,dining,George Town,card_not_accepted
D01999,T004604,M01112,transport,Old Quarter,card_not_accepted
D02000,T013556,M03091,retail,Ba Dinh,card_not_accepted
D02001,T010268,M01233,transport,Ba Dinh,card_not_accepted
D02002,T012154,M04469,transport,Malioboro,card_not_accepted
D02003,T004485,M01375,lodging,George Town,card_not_accepted
D02004,T008866,M03820,retail,Old Quarter,card_not_accepted
D02005,T005946,M03489,dining,Han River,card_not_accepted
D02006,T012396,M01259,dining,Ubud,card_not_accepted
D02007,T014554,M00932,retail,George Town,card_not_accepted
D02008,T014572,M01428,retail,Malioboro,card_not_accepted
D02009,T010799,M01731,retail,Malioboro,card_not_accepted
D02010,T003063,M03724,transport,Khao San,card_not_accepted
D02011,T012321,M00860,retail,Khao San,card_not_accepted
D02012,T013877,M03724,dining,Ba Dinh,card_not_accepted
D02013,T008543,M02072,retail,Old City,card_not_accepted
D02014,T006163,M00872,dining,George Town,card_not_accepted
D02015,T009875,M02527,transport,Old City,card_not_accepted
D02016,T000185,M02301,transport,Khao San,card_not_accepted
D02017,T010695,M03913,retail,Khao San,card_not_accepted
D02018,T013184,M03089,lodging,Malioboro,card_not_accepted
D02019,T000729,M04764,transport,Ba Dinh,card_not_accepted
D02020,T002322,M04858,transport,Old Quarter,card_not_accepted
D02021,T007539,M03823,retail,Old City,card_not_accepted
D02022,T013008,M04495,transport,Ubud,card_not_accepted
D02023,T008959,M03310,lodging,Old Quarter,card_not_accepted
D02024,T000003,M01821,retail,Ba Dinh,card_not_accepted
D02025,T001537,M01600,retail,Ubud,card_not_accepted
D02026,T011169,M04330,dining,George Town,card_not_accepted
D02027,T006891,M00249,retail,Khao San,card_not_accepted
D02028,T004746,M02054,retail,Old City,card_not_accepted
D02029,T007309,M01220,retail,Khao San,card_not_accepted
D02030,T011877,M01583,lodging,Malioboro,card_not_accepted
D02031,T014091,M04476,retail,Malioboro,card_not_accepted
D02032,T007899,M04986,dining,Han River,card_not_accepted
D02033,T011810,M04103,dining,Khao San,card_not_accepted
D02034,T003795,M00445,lodging,Malioboro,card_not_accepted
D02035,T010619,M04912,lodging,Ubud,card_not_accepted
D02036,T001745,M00563,dining,Ubud,card_not_accepted
D02037,T010569,M03319,dining,Khao San,card_not_accepted
D02038,T002413,M04136,transport,Khao San,card_not_accepted
D02039,T014291,M04001,lodging,Old Quarter,card_not_accepted
D02040,T014719,M04525,transport,Malioboro,card_not_accepted
D02041,T014585,M00033,retail,Malioboro,card_not_accepted
D02042,T007123,M04972,dining,Malioboro,card_not_accepted
D02043,T010921,M01638,transport,Khao San,card_not_accepted
D02044,T013184,M03089,retail,Malioboro,card_not_accepted
D02045,T004923,M02279,retail,Ubud,card_not_accepted
D02046,T013290,M03453,transport,Old City,card_not_accepted
D02047,T009679,M01968,dining,Ubud,card_not_accepted
D02048,T014536,M00951,retail,Khao San,card_not_accepted
D02049,T014211,M02473,retail,Old City,card_not_accepted
D02050,T008387,M01821,lodging,Khao San,card_not_accepted
D02051,T014066,M00793,lodging,Ba Dinh,card_not_accepted
D02052,T012376,M01130,retail,Old City,card_not_accepted
D02053,T009882,M00346,dining,Khao San,card_not_accepted
D02054,T010799,M01731,dining,Malioboro,card_not_accepted
D02055,T007652,M04900,transport,Khao San,card_not_accepted
D02056,T003073,M03923,dining,Han River,card_not_accepted
D02057,T003588,M02182,lodging,Han River,card_not_accepted
D02058,T005838,M02920,dining,Ba Dinh,card_not_accepted
D02059,T006961,M01653,dining,Ba Dinh,card_not_accepted
D02060,T011895,M01800,retail,Ubud,card_not_accepted
D02061,T009571,M01160,lodging,Old City,card_not_accepted
D02062,T006639,M00129,lodging,Old Quarter,card_not_accepted
D02063,T008095,M00545,lodging,Ba Dinh,card_not_accepted
D02064,T000214,M04585,dining,Ubud,card_not_accepted
D02065,T007707,M01418,dining,Old Quarter,card_not_accepted
D02066,T001470,M04040,retail,Ubud,card_not_accepted
D02067,T000740,M00121,dining,Old Quarter,card_not_accepted
D02068,T001929,M03429,lodging,Ubud,card_not_accepted
D02069,T014992,M03408,dining,Han River,card_not_accepted
D02070,T002499,M04184,retail,Old City,card_not_accepted
D02071,T003636,M00819,transport,Old Quarter,card_not_accepted
D02072,T004780,M00494,transport,Ba Dinh,card_not_accepted
D02073,T010099,M03240,lodging,Ubud,card_not_accepted
D02074,T014804,M03913,dining,Malioboro,card_not_accepted
D02075,T008444,M03738,retail,Ubud,card_not_accepted
D02076,T009654,M00443,transport,Old Quarter,card_not_accepted
D02077,T009048,M00751,lodging,Malioboro,card_not_accepted
D02078,T013352,M03225,dining,Khao San,card_not_accepted
D02079,T009727,M04991,transport,Malioboro,card_not_accepted
D02080,T001012,M01810,dining,George Town,card_not_accepted
D02081,T012140,M01876,lodging,Han River,card_not_accepted
D02082,T005078,M01089,lodging,Old Quarter,card_not_accepted
D02083,T001725,M00865,retail,Old Quarter,card_not_accepted
D02084,T001132,M02281,dining,Ubud,card_not_accepted
D02085,T009657,M04217,dining,Old City,card_not_accepted
D02086,T013049,M01311,transport,Han River,card_not_accepted
D02087,T009163,M04337,transport,Ubud,card_not_accepted
D02088,T008779,M03312,transport,Khao San,card_not_accepted
D02089,T001562,M04808,lodging,Old City,card_not_accepted
D02090,T003426,M03695,transport,Ba Dinh,card_not_accepted
D02091,T003473,M03612,transport,Ubud,card_not_accepted
D02092,T009726,M00381,transport,Old Quarter,card_not_accepted
D02093,T006996,M01910,lodging,Malioboro,card_not_accepted
D02094,T000884,M02236,dining,Old Quarter,card_not_accepted
D02095,T013411,M01205,retail,Han River,card_not_accepted
D02096,T014746,M01808,lodging,Khao San,card_not_accepted
D02097,T012852,M04446,lodging,Old Quarter,card_not_accepted
D02098,T003396,M04697,retail,George Town,card_not_accepted
D02099,T011336,M03461,transport,Ba Dinh,card_not_accepted
D02100,T000219,M04202,lodging,Old City,card_not_accepted
D02101,T003512,M01967,dining,Old City,card_not_accepted
D02102,T008465,M04659,transport,Ba Dinh,card_not_accepted
D02103,T003612,M02355,retail,Malioboro,card_not_accepted
D02104,T009380,M02453,lodging,Old City,card_not_accepted
D02105,T009121,M03489,retail,Old Quarter,card_not_accepted
D02106,T013144,M00620,transport,Khao San,card_not_accepted
D02107,T004680,M01944,dining,Old Quarter,card_not_accepted
D02108,T006626,M02432,retail,Old City,card_not_accepted
D02109,T000253,M04037,dining,Ba Dinh,card_not_accepted
D02110,T008070,M03312,transport,Old Quarter,card_not_accepted
D02111,T007287,M02501,retail,George Town,card_not_accepted
D02112,T008037,M01526,retail,Malioboro,card_not_accepted
D02113,T002265,M03405,retail,Ubud,card_not_accepted
D02114,T001688,M03886,lodging,Old Quarter,card_not_accepted
D02115,T002466,M02740,retail,Old City,card_not_accepted
D02116,T002957,M00353,lodging,Old Quarter,card_not_accepted
D02117,T009360,M03512,dining,Khao San,card_not_accepted
D02118,T011118,M03779,lodging,George Town,card_not_accepted
D02119,T014399,M02723,retail,Malioboro,card_not_accepted
D02120,T007852,M02227,dining,Old Quarter,card_not_accepted
D02121,T001103,M04595,lodging,Ubud,card_not_accepted
D02122,T012618,M00678,retail,Han River,card_not_accepted
D02123,T003670,M03749,retail,Ubud,card_not_accepted
D02124,T007994,M00163,transport,Ba Dinh,card_not_accepted
D02125,T004804,M02093,transport,Ubud,card_not_accepted
D02126,T014961,M04024,dining,Old City,card_not_accepted
D02127,T004586,M04751,retail,Malioboro,card_not_accepted
D02128,T013393,M04736,retail,Malioboro,card_not_accepted
D02129,T003902,M04568,transport,Khao San,card_not_accepted
D02130,T001227,M02997,dining,Khao San,card_not_accepted
D02131,T006188,M02668,dining,Ba Dinh,card_not_accepted
D02132,T014779,M01122,lodging,George Town,card_not_accepted
D02133,T008323,M03971,transport,Han River,card_not_accepted
D02134,T013145,M00649,transport,Ba Dinh,card_not_accepted
D02135,T005156,M00367,lodging,Old Quarter,card_not_accepted
D02136,T011329,M00856,lodging,George Town,card_not_accepted
D02137,T014216,M03697,dining,Ubud,card_not_accepted
D02138,T013889,M00898,dining,George Town,card_not_accepted
D02139,T011211,M00353,transport,Khao San,card_not_accepted
D02140,T000536,M01405,lodging,Ba Dinh,card_not_accepted
D02141,T011909,M00189,retail,Khao San,card_not_accepted
D02142,T005175,M01533,retail,George Town,card_not_accepted
D02143,T008358,M00919,lodging,Khao San,card_not_accepted
D02144,T014754,M00718,lodging,Old Quarter,card_not_accepted
D02145,T000719,M02928,retail,Malioboro,card_not_accepted
D02146,T013492,M01816,lodging,Han River,card_not_accepted
D02147,T005600,M00244,transport,Khao San,card_not_accepted
D02148,T001692,M02160,lodging,Old City,card_not_accepted
D02149,T009765,M00015,dining,Ubud,card_not_accepted
D02150,T008137,M00142,lodging,Khao San,card_not_accepted
D02151,T008214,M03129,lodging,Old City,card_not_accepted
D02152,T012258,M02982,retail,Khao San,card_not_accepted
D02153,T003014,M00770,transport,Khao San,card_not_accepted
D02154,T013424,M02212,dining,Ubud,card_not_accepted
D02155,T011230,M00769,dining,Ubud,card_not_accepted
D02156,T005452,M00260,retail,Malioboro,card_not_accepted
D02157,T006695,M04815,lodging,George Town,card_not_accepted
D02158,T008431,M04490,transport,George Town,card_not_accepted
D02159,T011880,M04876,lodging,George Town,card_not_accepted
D02160,T006375,M02417,transport,Ubud,card_not_accepted
D02161,T011529,M01498,lodging,Ubud,card_not_accepted
D02162,T005182,M04962,retail,George Town,card_not_accepted
D02163,T014624,M02459,transport,Old Quarter,card_not_accepted
D02164,T002872,M01225,transport,Old City,card_not_accepted
D02165,T007189,M02491,lodging,Khao San,card_not_accepted
D02166,T009532,M04260,transport,Ba Dinh,card_not_accepted
D02167,T008940,M03087,dining,Old Quarter,card_not_accepted
D02168,T011129,M01544,dining,Old City,card_not_accepted
D02169,T008993,M02980,dining,Old City,card_not_accepted
D02170,T006982,M01728,dining,Khao San,card_not_accepted
D02171,T004348,M04973,lodging,Old Quarter,card_not_accepted
D02172,T001637,M03873,retail,Malioboro,card_not_accepted
D02173,T008120,M03844,retail,Old Quarter,card_not_accepted
D02174,T005113,M04760,lodging,Han River,card_not_accepted
D02175,T013912,M04792,dining,George Town,card_not_accepted
D02176,T012227,M00595,dining,Old Quarter,card_not_accepted
D02177,T009763,M00679,dining,Old City,card_not_accepted
D02178,T002154,M01001,dining,George Town,card_not_accepted
D02179,T004508,M02603,retail,Ubud,card_not_accepted
D02180,T009723,M00208,lodging,Ubud,card_not_accepted
D02181,T007067,M03543,retail,Khao San,card_not_accepted
D02182,T002316,M00836,retail,Khao San,card_not_accepted
D02183,T011703,M00924,dining,Han River,card_not_accepted
D02184,T011054,M01229,retail,Han River,card_not_accepted
D02185,T000172,M00455,retail,Ubud,card_not_accepted
D02186,T012144,M01372,transport,Malioboro,card_not_accepted
D02187,T004694,M03172,dining,Ubud,card_not_accepted
D02188,T007800,M03951,retail,Han River,card_not_accepted
D02189,T008467,M02828,lodging,Malioboro,card_not_accepted
D02190,T010852,M02090,transport,Malioboro,card_not_accepted
D02191,T006611,M04129,lodging,Han River,card_not_accepted
D02192,T007328,M03928,retail,Malioboro,card_not_accepted
D02193,T014874,M04779,transport,Malioboro,card_not_accepted
D02194,T014556,M03919,retail,Old Quarter,card_not_accepted
D02195,T014160,M02446,lodging,Old Quarter,card_not_accepted
D02196,T002871,M02041,retail,Han River,card_not_accepted
D02197,T009050,M03486,transport,Ubud,card_not_accepted
D02198,T006503,M04690,dining,Malioboro,card_not_accepted
D02199,T003783,M01123,retail,Ubud,card_not_accepted
D02200,T000109,M03342,dining,Ubud,card_not_accepted
D02201,T006970,M01182,dining,Old Quarter,card_not_accepted
D02202,T006049,M02212,retail,Ubud,card_not_accepted
D02203,T007581,M04085,retail,Old City,card_not_accepted
D02204,T001908,M01951,transport,Malioboro,card_not_accepted
D02205,T000873,M04673,transport,Khao San,card_not_accepted
D02206,T013389,M02048,retail,Han River,card_not_accepted
D02207,T008433,M03698,transport,Malioboro,card_not_accepted
D02208,T007928,M03558,retail,Malioboro,card_not_accepted
D02209,T011496,M04744,transport,Old City,card_not_accepted
D02210,T003240,M02228,dining,Ubud,card_not_accepted
D02211,T008825,M03218,transport,Ubud,card_not_accepted
D02212,T010235,M02181,transport,George Town,card_not_accepted
D02213,T013556,M03091,transport,Ba Dinh,card_not_accepted
D02214,T014954,M04817,transport,Han River,card_not_accepted
D02215,T006329,M02350,dining,Ba Dinh,card_not_accepted
D02216,T004688,M00794,retail,Ba Dinh,card_not_accepted
D02217,T010059,M00676,lodging,Old City,card_not_accepted
D02218,T008448,M04456,dining,Old Quarter,card_not_accepted
D02219,T001501,M04129,lodging,Han River,card_not_accepted
D02220,T004680,M01944,lodging,Old Quarter,card_not_accepted
D02221,T007679,M00407,transport,Han River,card_not_accepted
D02222,T001682,M03564,dining,Ubud,card_not_accepted
D02223,T001621,M02252,transport,Han River,card_not_accepted
D02224,T011920,M00297,lodging,Malioboro,card_not_accepted
D02225,T002668,M02784,dining,Han River,card_not_accepted
D02226,T010316,M00282,dining,Ubud,card_not_accepted
D02227,T004743,M01250,transport,Malioboro,card_not_accepted
D02228,T005592,M03466,dining,Khao San,card_not_accepted
D02229,T001367,M03251,retail,Ubud,card_not_accepted
D02230,T002927,M04336,dining,Old Quarter,card_not_accepted
D02231,T006380,M03678,retail,Old City,card_not_accepted
D02232,T005053,M00369,lodging,George Town,card_not_accepted
D02233,T008240,M00101,lodging,Ubud,card_not_accepted
D02234,T012854,M00276,lodging,Han River,card_not_accepted
D02235,T010611,M02002,retail,Khao San,card_not_accepted
D02236,T012066,M02243,transport,Han River,card_not_accepted
D02237,T011684,M04849,transport,Ba Dinh,card_not_accepted
D02238,T008011,M04808,dining,George Town,card_not_accepted
D02239,T003011,M00513,transport,Old Quarter,card_not_accepted
D02240,T014794,M01575,dining,Khao San,card_not_accepted
D02241,T006709,M00929,dining,Han River,card_not_accepted
D02242,T012889,M01977,transport,Malioboro,card_not_accepted
D02243,T011444,M03848,transport,Han River,card_not_accepted
D02244,T009341,M03886,transport,Ba Dinh,card_not_accepted
D02245,T001517,M04760,retail,Malioboro,card_not_accepted
D02246,T004672,M02196,transport,Old Quarter,card_not_accepted
D02247,T014463,M02630,retail,Malioboro,card_not_accepted
D02248,T009731,M01100,retail,George Town,card_not_accepted
D02249,T002154,M01001,transport,George Town,card_not_accepted
D02250,T008101,M00641,lodging,Khao San,card_not_accepted
D02251,T006175,M02141,transport,Old City,card_not_accepted
D02252,T004611,M03138,transport,George Town,card_not_accepted
D02253,T008969,M00827,lodging,Khao San,card_not_accepted
D02254,T011522,M01888,retail,Khao San,card_not_accepted
D02255,T001983,M01662,lodging,Khao San,card_not_accepted
D02256,T010249,M04051,lodging,Malioboro,card_not_accepted
D02257,T013890,M04568,transport,Malioboro,card_not_accepted
D02258,T006818,M01133,transport,Old Quarter,card_not_accepted
D02259,T006658,M02263,lodging,Ubud,card_not_accepted
D02260,T009419,M01391,transport,George Town,card_not_accepted
D02261,T008103,M00388,transport,Malioboro,card_not_accepted
D02262,T003007,M01728,dining,George Town,card_not_accepted
D02263,T002977,M04945,lodging,Malioboro,card_not_accepted
D02264,T009900,M01741,transport,Old City,card_not_accepted
D02265,T010011,M02768,retail,Ba Dinh,card_not_accepted
D02266,T013967,M01746,lodging,Ubud,card_not_accepted
D02267,T007417,M00858,transport,Ubud,card_not_accepted
D02268,T009025,M00207,lodging,Han River,card_not_accepted
D02269,T006421,M03645,retail,Old Quarter,card_not_accepted
D02270,T006897,M02613,transport,Old Quarter,card_not_accepted
D02271,T000740,M00121,lodging,Old Quarter,card_not_accepted
D02272,T004524,M01858,dining,Old Quarter,card_not_accepted
D02273,T003988,M03834,retail,Khao San,card_not_accepted
D02274,T014361,M02190,lodging,Ba Dinh,card_not_accepted
D02275,T011410,M00099,retail,Ubud,card_not_accepted
D02276,T004419,M03959,transport,George Town,card_not_accepted
D02277,T008972,M04835,lodging,Ba Dinh,card_not_accepted
D02278,T000072,M04490,dining,Han River,card_not_accepted
D02279,T004432,M02436,transport,George Town,card_not_accepted
D02280,T010145,M02920,transport,George Town,card_not_accepted
D02281,T008749,M04674,dining,Han River,card_not_accepted
D02282,T003573,M04831,dining,Old City,card_not_accepted
D02283,T009339,M02241,transport,Malioboro,card_not_accepted
D02284,T004469,M00751,dining,Ubud,card_not_accepted
D02285,T012581,M03365,retail,Ubud,card_not_accepted
D02286,T005987,M03651,transport,Ubud,card_not_accepted
D02287,T013781,M00180,transport,Malioboro,card_not_accepted
D02288,T009460,M04548,transport,Malioboro,card_not_accepted
D02289,T005028,M02655,lodging,Khao San,card_not_accepted
D02290,T011680,M04331,transport,Old Quarter,card_not_accepted
D02291,T002456,M04518,retail,Khao San,card_not_accepted
D02292,T006549,M04470,transport,Ubud,card_not_accepted
D02293,T009728,M00498,lodging,Old Quarter,card_not_accepted
D02294,T004611,M03138,retail,George Town,card_not_accepted
D02295,T011496,M04744,dining,Old City,card_not_accepted
D02296,T007609,M01009,transport,Ubud,card_not_accepted
D02297,T011017,M03894,dining,George Town,card_not_accepted
D02298,T014954,M04817,lodging,Han River,card_not_accepted
D02299,T014839,M01280,lodging,Old Quarter,card_not_accepted
D02300,T000863,M02302,retail,Han River,card_not_accepted
D02301,T002438,M02708,dining,Ubud,card_not_accepted
D02302,T004354,M04783,lodging,Ubud,card_not_accepted
D02303,T004938,M00549,retail,Han River,card_not_accepted
D02304,T013833,M02463,transport,Ubud,card_not_accepted
D02305,T004648,M04280,lodging,Ubud,card_not_accepted
D02306,T010434,M00094,retail,Ubud,card_not_accepted
D02307,T013818,M03195,transport,Malioboro,card_not_accepted
D02308,T008986,M02139,dining,Ubud,card_not_accepted
D02309,T000216,M01140,transport,Old City,card_not_accepted
D02310,T014909,M00579,retail,Han River,card_not_accepted
D02311,T014909,M00579,lodging,Han River,card_not_accepted
D02312,T003911,M02217,dining,Ubud,card_not_accepted
D02313,T000466,M02634,retail,Ubud,card_not_accepted
D02314,T000355,M02239,retail,Old Quarter,card_not_accepted
D02315,T006772,M01638,transport,Ubud,card_not_accepted
D02316,T008538,M03715,retail,Old City,card_not_accepted
D02317,T000183,M04933,retail,Han River,card_not_accepted
D02318,T010965,M02149,retail,Han River,card_not_accepted
D02319,T012928,M01635,transport,Han River,card_not_accepted
D02320,T014500,M02270,lodging,Ubud,card_not_accepted
D02321,T000129,M01811,dining,Old Quarter,card_not_accepted
D02322,T009159,M00513,retail,Malioboro,card_not_accepted
D02323,T003649,M02435,dining,Ubud,card_not_accepted
D02324,T004318,M03346,retail,Khao San,card_not_accepted
D02325,T007571,M03546,lodging,Ba Dinh,card_not_accepted
D02326,T014468,M01640,lodging,Khao San,card_not_accepted
D02327,T013246,M01117,dining,Old City,card_not_accepted
D02328,T006400,M02567,lodging,Ba Dinh,card_not_accepted
D02329,T010449,M00043,lodging,Ubud,card_not_accepted
D02330,T004012,M04422,transport,George Town,card_not_accepted
D02331,T012951,M03466,transport,Old City,card_not_accepted
D02332,T012716,M03774,transport,Old Quarter,card_not_accepted
D02333,T012721,M01821,dining,Ubud,card_not_accepted
D02334,T004731,M02260,lodging,Ubud,card_not_accepted
D02335,T006137,M00985,retail,Ba Dinh,card_not_accepted
D02336,T011088,M01121,dining,Khao San,card_not_accepted
D02337,T000038,M01161,transport,Malioboro,card_not_accepted
D02338,T012116,M02420,dining,Old City,card_not_accepted
D02339,T009710,M02653,retail,Han River,card_not_accepted
D02340,T012451,M01373,lodging,Old Quarter,card_not_accepted
D02341,T001808,M00320,retail,Khao San,card_not_accepted
D02342,T001830,M03541,retail,Malioboro,card_not_accepted
D02343,T000049,M01016,transport,Malioboro,card_not_accepted
D02344,T012787,M03128,retail,Ubud,card_not_accepted
D02345,T011342,M04137,dining,Khao San,card_not_accepted
D02346,T012160,M02952,transport,Ba Dinh,card_not_accepted
D02347,T001785,M02376,transport,Old Quarter,card_not_accepted
D02348,T009605,M00771,transport,Khao San,card_not_accepted
D02349,T007588,M00515,transport,Old Quarter,card_not_accepted
D02350,T003249,M00291,lodging,Old City,card_not_accepted
D02351,T002514,M01124,retail,Ubud,card_not_accepted
D02352,T007384,M04774,dining,Khao San,card_not_accepted
D02353,T003685,M04123,lodging,Old Quarter,card_not_accepted
D02354,T007141,M00045,lodging,Ba Dinh,card_not_accepted
D02355,T001938,M00330,dining,Malioboro,card_not_accepted
D02356,T011022,M00140,transport,Khao San,card_not_accepted
D02357,T012559,M02396,dining,Malioboro,card_not_accepted
D02358,T010794,M02753,transport,Ubud,card_not_accepted
D02359,T006443,M01280,dining,Han River,card_not_accepted
D02360,T011675,M03683,dining,Khao San,card_not_accepted
D02361,T010888,M00061,transport,Khao San,card_not_accepted
D02362,T008221,M02068,lodging,Malioboro,card_not_accepted
D02363,T014009,M01874,transport,Malioboro,card_not_accepted
D02364,T014697,M03405,lodging,Old City,card_not_accepted
D02365,T011733,M03185,transport,Khao San,card_not_accepted
D02366,T006595,M01107,transport,George Town,card_not_accepted
D02367,T010243,M04386,retail,Old City,card_not_accepted
D02368,T009044,M04636,retail,Ubud,card_not_accepted
D02369,T012754,M02005,retail,Han River,card_not_accepted
D02370,T010918,M02281,lodging,Malioboro,card_not_accepted
D02371,T014826,M00470,transport,Malioboro,card_not_accepted
D02372,T006429,M02677,dining,Malioboro,card_not_accepted
D02373,T003559,M00048,dining,Old Quarter,card_not_accepted
D02374,T012628,M04853,lodging,George Town,card_not_accepted
D02375,T004707,M01488,lodging,Malioboro,card_not_accepted
D02376,T014468,M01640,retail,Khao San,card_not_accepted
D02377,T008695,M03667,retail,Ba Dinh,card_not_accepted
D02378,T011715,M00005,retail,Malioboro,card_not_accepted
D02379,T001771,M00244,transport,Ubud,card_not_accepted
D02380,T001221,M02207,lodging,Old Quarter,card_not_accepted
D02381,T011186,M01084,transport,Han River,card_not_accepted
D02382,T011820,M03602,dining,Old Quarter,card_not_accepted
D02383,T002259,M00506,lodging,Han River,card_not_accepted
D02384,T004069,M00235,lodging,Old Quarter,card_not_accepted
D02385,T001237,M03750,dining,Old Quarter,card_not_accepted
D02386,T013773,M04907,transport,Khao San,card_not_accepted
D02387,T012872,M01022,dining,Ubud,card_not_accepted
D02388,T010481,M04050,dining,Han River,card_not_accepted
D02389,T006346,M03233,lodging,Ubud,card_not_accepted
D02390,T011959,M04810,retail,George Town,card_not_accepted
D02391,T004648,M04280,dining,Ubud,card_not_accepted
D02392,T003866,M01205,retail,Ubud,card_not_accepted
D02393,T007338,M01014,lodging,Khao San,card_not_accepted
D02394,T010496,M04763,transport,Han River,card_not_accepted
D02395,T014024,M01744,dining,Old City,card_not_accepted
D02396,T008033,M03451,retail,Ubud,card_not_accepted
D02397,T011322,M02929,retail,Old Quarter,card_not_accepted
D02398,T011355,M01192,transport,Ubud,card_not_accepted
D02399,T002615,M03651,dining,Old City,card_not_accepted
