member_id,segment,home_market,pattern,is_targeted,recommended_intervention,top_category,top_subcategory,top_merchant,recommended_voucher,predicted_uplift,te_points,te_credit,expected_spend,leakage_estimate,total_spend,category_hhi,merchant_diversity,threshold_score,mean_cash
M00140,core,Singapore,Fee-Sensitive Traveller,False,No incentive (FX-offset out of scope),dining,Cafe & Coffee,Espresso Bar International,—,0.15091003764531077,0.11709862351969165,0.15517021873907338,5836.929999999999,987.2609143787672,5899.549999999999,0.4087468284799768,1.0,0.18181818181818182,0.4325333333333334
M00141,core,Singapore,Immediate Value Seeker,True,Cashback / statement credit,lodging,Hotel,Hotel Seiyo Ginza,Cashback at Hotel Seiyo Ginza,0.1554685364904824,0.10666939099352173,0.1619290112549659,3150.46,413.9158297764307,3150.46,0.359163020142981,1.0,0.18181818181818182,0.09106666666666667
M00142,gold,Singapore,Threshold Chaser,True,"Spend X, get Y back",dining,Fine Dining,Jaisalmer Palace,Spend & get-back at Jaisalmer Palace,0.15327368556760898,0.11722897172588775,0.1163506449558064,2608.32,103.970185137324,2614.54,0.3386522828662843,1.0,0.42857142857142855,0.24855
M00145,core,Hong Kong,Points Optimiser,True,2x / 3x points,dining,Street & Local,Bali Bohemia,3x points on dining,0.4000000000000001,0.4000000000000001,0.36801212268448524,33.61,369.5075383554623,33.61,0.3487113193755737,1.0,0.0,0.8005
M00146,gold,Australia,Merchant Explorer,True,Merchant-specific voucher,lodging,Hotel,CB Hotel,CB Hotel voucher,0.15883377338559682,0.12235740852857845,0.1276357256501031,6037.73,1191.5177413744063,6164.05,0.273909343436443,1.0,0.25,0.2869
M00148,core,Hong Kong,Threshold Chaser,True,"Spend X, get Y back",dining,Fine Dining,L'As du Fallafel,Spend & get-back at L'As du Fallafel,0.11798137340805993,0.11798137340805993,0.16976070777778307,1506.76,145.4333321316205,1506.76,0.2691596927462801,1.0,0.5,0.04
M00149,core,United States,Merchant Explorer,True,Merchant-specific voucher,dining,Fine Dining,Mak's Noodle,Mak's Noodle voucher,0.15856662048874656,0.12045115829648177,0.15674798305368234,6180.99,1345.2832992251315,6559.54,0.34048316647828886,1.0,0.2608695652173913,0.43775
M00151,core,Hong Kong,Already Loyal,False,No incentive,dining,Fine Dining,Mak's Noodle,—,0.1519111230701426,0.11615703091025806,0.1379293409882517,6951.06,268.5867843973345,8397.18,0.38992435236228873,1.0,0.17391304347826086,0.34348333333333336
M00152,gold,United States,Threshold Chaser,True,"Spend X, get Y back",retail,Premium Retail,People's Park Centre,Spend & get-back at People's Park Centre,0.15160154212493013,0.11031612312758107,0.13684098897609978,1441.25,105.13064422608036,1441.25,0.3585562621104566,1.0,0.5,0.0896
M00153,core,Singapore,Merchant Explorer,True,Merchant-specific voucher,lodging,Hotel,Imperial Hotel Tokyo,Imperial Hotel Tokyo voucher,0.15814830789481718,0.12673930177531378,0.13394109046428182,9539.61,1384.1596109437723,11707.3,0.29344209453781755,1.0,0.34615384615384615,0.17850000000000002
M00155,core,Singapore,Category Loyalist,True,Category-specific reward,dining,Fine Dining,Kikunoi,Fine Dining reward (dining),0.2150448058478262,0.2150448058478262,0.21137279310471352,446.0,412.65371856606953,445.0,0.6282537669486177,1.0,0.0,0.1166
M00156,core,Singapore,Threshold Chaser,True,"Spend X, get Y back",retail,Luxury,Gucci,Spend & get-back at Gucci,0.15513544456199632,0.13003395216128089,0.15772044564343707,3236.29,2798.0728958511077,3818.7400000000002,0.40877662839298445,1.0,0.45454545454545453,0.21483333333333332
M00157,core,Singapore,Immediate Value Seeker,True,Cashback / statement credit,dining,Fine Dining,Kyubey,Cashback at Kyubey,0.11841379342906827,0.11841379342906827,0.146384622814682,2966.2599999999998,1339.5877836352863,2975.92,0.3832165194681697,1.0,0.1,0.23536666666666664
M00160,core,Singapore,Immediate Value Seeker,True,Cashback / statement credit,dining,Fine Dining,Il Bacaro,Cashback at Il Bacaro,0.1646325781853575,0.1646325781853575,0.1654305551501789,215.53,467.22658307436063,343.18,0.39652597068991446,1.0,0.0,0.511625
M00161,platinum,United States,Already Loyal,False,No incentive,dining,Fine Dining,Jumbo Seafood,—,0.14206798151996886,0.11727267536650222,0.10020031933970287,24525.23,5055.678397941254,26750.77,0.3884457568358287,1.0,0.15384615384615385,0.2858428571428572
M00162,gold,Singapore,Already Loyal,False,No incentive,retail,Premium Retail,OTC,—,0.11946234888837455,0.11946234888837455,0.0620811153376073,19436.88,2519.9151024581597,20930.96,0.5311499407892111,1.0,0.14285714285714285,0.2589625
M00163,gold,Hong Kong,Points Optimiser,True,2x / 3x points,retail,Premium Retail,Pitti,3x points on retail,0.17759088339370335,0.1416366886574354,0.12775882123912594,1502.0,2684.6230851721743,2310.9100000000003,0.3300984454304078,1.0,0.18181818181818182,0.3292
M00165,platinum,United States,Already Loyal,False,No incentive,retail,Premium Retail,People's Park Centre,—,0.14689627390808802,0.13547797484581892,0.1152293011604802,8021.58,671.6106409636161,8104.26,0.3287661376252682,0.8181818181818182,0.30303030303030304,0.20956999999999998
M00166,core,United States,Threshold Chaser,True,"Spend X, get Y back",retail,Premium Retail,Place du Tertre,Spend & get-back at Place du Tertre,0.16404439007425134,0.11753073508791516,0.18177084861103604,1420.3200000000002,1834.7535248248412,1420.3200000000002,0.31211353067987135,1.0,0.5,0.04
M00168,gold,Hong Kong,Points Optimiser,True,2x / 3x points,retail,Premium Retail,Get & Go,3x points on retail,0.1435504330640333,0.1160337934725496,0.10161317165228982,5816.1900000000005,652.756855114173,5816.1900000000005,0.3303155878657195,1.0,0.16666666666666666,0.08206666666666666
M00169,core,Australia,Threshold Chaser,True,"Spend X, get Y back",lodging,Upscale Hotel,Villa Medici,Spend & get-back at Villa Medici,0.19532151120307384,0.19532151120307384,0.20637791273690215,465.0,746.5088784296726,464.0,0.3598534399152794,1.0,0.6666666666666666,0.0708
M00170,gold,Hong Kong,Threshold Chaser,True,"Spend X, get Y back",retail,Premium Retail,Namba Parks,Spend & get-back at Namba Parks,0.15800813684510695,0.13538364128264818,0.11807635819159226,3448.96,539.1014325205066,3448.96,0.4205416310595805,1.0,0.5,0.1166
M00171,platinum,Japan,Points Optimiser,True,2x / 3x points,dining,Cafe & Coffee,The BnG Cafe,3x points on dining,0.15438191450655592,0.1269371930421486,0.1093966130520529,11063.64,2096.8581400757957,11684.34,0.4354895100539917,0.9375,0.125,0.17800000000000002
M00172,core,United States,Immediate Value Seeker,True,Cashback / statement credit,retail,Premium Retail,BOTANIST,Cashback at BOTANIST,0.13503723150599953,0.10282013811377988,0.15695003084704465,2620.6400000000003,4.853697831895715,2620.64,0.28930914564246646,1.0,0.125,0.1283
M00174,gold,Singapore,Category Loyalist,True,Category-specific reward,retail,Premium Retail,Landmark,Premium Retail reward (retail),0.18327274919356532,0.15546459184586675,0.15092642803660106,1529.9299999999998,9.107541432303805,2195.91,0.6113777390711503,1.0,0.1,0.47113333333333335
M00175,gold,Hong Kong,Points Optimiser,True,2x / 3x points,lodging,Upscale Hotel,Park Hyatt Seoul,3x points on lodging,0.15152719716359522,0.11238602896961815,0.110619970277246,4300.56,14.986571020999008,5061.41,0.33426506326090644,1.0,0.125,0.25645
M00176,core,Australia,Fee-Sensitive Traveller,False,No incentive (FX-offset out of scope),retail,Apparel,Uniqlo Ginza,—,0.15073864030438938,0.11951669772478954,0.16394837383338223,2030.4800000000002,541.3785057945036,3475.4300000000003,0.45285439614134704,0.9375,0.1875,0.3671
M00182,gold,Australia,Category Loyalist,True,Category-specific reward,dining,Casual Dining,Jazz Happens,Casual Dining reward (dining),0.3371669392866564,0.3371669392866564,0.21344176253202218,45.36,210.51813674123434,45.36,0.50224580001182,1.0,0.0,0.4571
M00183,gold,Japan,Low Responsiveness,False,No incentive,lodging,Upscale Hotel,Grand Hyatt Kuala Lumpur,—,0.0831517970009334,0.0831517970009334,0.130652444694511,131.04,4.2484085177958235,679.1300000000001,0.3767510050309623,1.0,0.1111111111111111,0.6913
M00185,platinum,Singapore,Already Loyal,False,No incentive,retail,Premium Retail,Ladies' Market,—,0.15188952086891724,0.15188952086891724,0.08871449191549825,18700.11,9443.654909858993,19191.0,0.2854524880903659,1.0,0.2222222222222222,0.25616
M00186,platinum,Hong Kong,Category Loyalist,True,Category-specific reward,dining,Fine Dining,Kikunoi,Fine Dining reward (dining),0.2188267604040939,0.2188267604040939,0.16844250076872147,3298.65,5095.713719772758,3298.65,0.6008356948869042,1.0,0.16666666666666666,0.2163
M00187,gold,Hong Kong,Points Optimiser,True,2x / 3x points,retail,Convenience,City Convenience Store,3x points on retail,0.16229569706842692,0.13644894580940678,0.1084093314000965,3049.01,1098.6482937207168,3049.01,0.31337558337098287,0.9444444444444444,0.16666666666666666,0.12958
M00188,gold,Singapore,Points Optimiser,True,2x / 3x points,retail,Premium Retail,Dobi,3x points on retail,0.20399539683610665,0.20399539683610665,0.1426450564548223,312.75,906.1850014895932,312.75,0.46659651616836034,1.0,0.25,0.39444999999999997
M00189,core,Singapore,Points Optimiser,True,2x / 3x points,lodging,Upscale Hotel,The Ritz-Carlton Kuala Lumpur,3x points on lodging,0.19999254831684846,0.19999254831684846,0.17333900830134313,384.2,1344.7045648096237,984.7,0.3083029696284708,1.0,0.2727272727272727,0.356775
M00190,gold,Singapore,Merchant Explorer,True,Merchant-specific voucher,dining,Fine Dining,Osulloc,Osulloc voucher,0.15483810872995762,0.12612951233000688,0.10726645968636755,7222.5599999999995,2889.0155239506953,7949.26,0.32759372643479145,1.0,0.15,0.3690857142857143
M00191,core,United States,Immediate Value Seeker,True,Cashback / statement credit,retail,Premium Retail,People's Park Centre,Cashback at People's Park Centre,0.13652759114392796,0.10179329970049658,0.15200959595501307,2777.51,163.67356410631388,2777.51,0.28009592460222305,0.75,0.16666666666666666,0.0896
M00192,core,United States,Low Responsiveness,False,No incentive,dining,Fine Dining,Jumbo Seafood,—,0.10446053312931985,0.10446053312931985,0.1677990712536991,1429.8799999999999,2.126190180142956,1429.8799999999999,0.27128996870785127,1.0,0.0,0.0648
M00193,platinum,Australia,Already Loyal,False,No incentive,dining,Fine Dining,Singapore Famous BBQ Pork,—,0.13223092011727633,0.1280507274454859,0.11991028030310978,6975.15,1438.611575330752,7113.11,0.3445125608776944,1.0,0.391304347826087,0.2607
M00194,platinum,Japan,Merchant Explorer,True,Merchant-specific voucher,retail,Premium Retail,Wako,Wako voucher,0.15282061901223348,0.13168991499684496,0.09672632007944343,7320.719999999999,3627.017899827525,7852.0199999999995,0.28298358594456785,1.0,0.30434782608695654,0.40458571428571427
M00195,gold,Singapore,Category Loyalist,True,Category-specific reward,transport,Ride-hail & Taxi,Grab,Ride-hail & Taxi reward (transport),0.24765676484196208,0.24765676484196208,0.23597259268081847,73.84,449.3974919209064,73.84,0.5876729457501739,1.0,0.0,0.8005
M00197,core,Singapore,Already Loyal,False,No incentive,retail,Premium Retail,Liquorland Express,—,0.14966609916157433,0.13620553923384418,0.1239997658128919,12946.87,722.678216777265,12953.1,0.37479459376747737,1.0,0.13333333333333333,0.188425
M00199,core,Japan,Immediate Value Seeker,True,Cashback / statement credit,dining,Fine Dining,Lau Pa Sat nearby,Cashback at Lau Pa Sat nearby,0.1415777398213683,0.1415777398213683,0.15173484948899174,1798.6899999999998,100.8111638387922,1826.53,0.3570977592893537,1.0,0.25,0.0648
M00200,gold,Hong Kong,Already Loyal,False,No incentive,dining,Fine Dining,Kings Lane Sandwiches,—,0.13535132904666386,0.13829645396272547,0.09770254585277557,15200.470000000001,2366.82132352357,15247.710000000001,0.2978831851714661,1.0,0.1875,0.155925
M00201,gold,Hong Kong,Merchant Explorer,True,Merchant-specific voucher,retail,Premium Retail,Tokyu Hands Shibuya,Tokyu Hands Shibuya voucher,0.15596481870825837,0.15596481870825837,0.09053736328834495,17988.59,5140.723147432883,18083.309999999998,0.29676519261037904,0.9615384615384616,0.19230769230769232,0.3030375
M00202,gold,Hong Kong,Threshold Chaser,True,"Spend X, get Y back",dining,Fine Dining,Jumbo Seafood,Spend & get-back at Jumbo Seafood,0.12284463872102955,0.12284463872102955,0.09871411552330066,1654.54,0.0,1654.54,0.35706256339558334,1.0,0.5,0.0896
M00203,core,Singapore,Merchant Explorer,True,Merchant-specific voucher,dining,Fine Dining,Bird Land,Bird Land voucher,0.16359012031356393,0.13444001158375224,0.15969148543078343,4613.01,1363.7601812605112,5189.83,0.4740045688671891,1.0,0.19230769230769232,0.23975714285714284
M00205,core,Singapore,Merchant Explorer,True,Merchant-specific voucher,dining,Fine Dining,Roscioli,Roscioli voucher,0.14874880876068347,0.14874880876068347,0.17597991762816365,1381.08,839.2758447550176,1671.1799999999998,0.3565172873363975,0.9655172413793104,0.10344827586206896,0.29054444444444444
M00206,core,Singapore,Fee-Sensitive Traveller,False,No incentive (FX-offset out of scope),retail,Premium Retail,Taiseido Bookstore,—,0.13887073064156488,0.13887073064156488,0.16615073808053138,515.55,8.914413377891883,1322.4299999999998,0.3540823898825308,1.0,0.2727272727272727,0.4580666666666667
M00207,core,Hong Kong,Immediate Value Seeker,True,Cashback / statement credit,retail,Apparel,Zara,Cashback at Zara,0.1641630193145139,0.149076033730115,0.1616453575799274,5618.65,3642.789879175277,5625.43,0.4249453406764906,1.0,0.2857142857142857,0.3334
M00208,gold,Hong Kong,Merchant Explorer,True,Merchant-specific voucher,lodging,Upscale Hotel,Hôtel Caron de Beaumarchais,Hôtel Caron de Beaumarchais voucher,0.1668364094433487,0.1260073235099854,0.1331502068011038,9313.29,1427.479428844222,9889.44,0.313838947870845,0.9117647058823529,0.20588235294117646,0.2941
M00210,gold,Hong Kong,Already Loyal,False,No incentive,retail,Apparel,UNIQLO,—,0.13074209036446502,0.12272024282250033,0.0780304573186694,6664.129999999999,1474.3040265755071,7238.71,0.33037945845471584,0.9285714285714286,0.25,0.3704125
M00211,gold,Japan,Merchant Explorer,True,Merchant-specific voucher,retail,Premium Retail,Merci,Merci voucher,0.1535197959395327,0.1274078329403405,0.10396922421634013,6796.14,1931.4807820030487,7886.26,0.2581728435237099,0.9473684210526315,0.15789473684210525,0.432475
M00212,platinum,Singapore,Points Optimiser,True,2x / 3x points,dining,Fine Dining,L'As du Fallafel,3x points on dining,0.13334181974164025,0.13334181974164025,0.11110406257423652,6036.9400000000005,3878.6093036805323,6036.9400000000005,0.4566402981035438,1.0,0.06666666666666667,0.34604
M00215,core,Singapore,Immediate Value Seeker,True,Cashback / statement credit,dining,Fine Dining,La Maison Rose,Cashback at La Maison Rose,0.18428509555571115,0.18428509555571115,0.2218143984611008,1033.15,1280.3507456164666,1032.15,0.3824080566836704,1.0,0.2,0.0783
M00220,core,Singapore,Merchant Explorer,True,Merchant-specific voucher,lodging,Upscale Hotel,The Ritz-Carlton Kuala Lumpur,The Ritz-Carlton Kuala Lumpur voucher,0.25002340709155085,0.25002340709155085,0.23039431700543037,190.98,309.4346361560884,864.99,0.33347660371131216,1.0,0.05,0.42906666666666665
M00222,core,Australia,Fee-Sensitive Traveller,False,No incentive (FX-offset out of scope),dining,Fine Dining,Ginza Kagari,—,0.1452464998377874,0.1452464998377874,0.15582573726021307,6615.449999999999,2842.1545856163902,6745.34,0.5242387733085176,0.9166666666666666,0.2916666666666667,0.368125
M00223,gold,Australia,Points Optimiser,True,2x / 3x points,retail,Premium Retail,Nhà Sách Phương Nam,3x points on retail,0.32296355114917963,0.32296355114917963,0.2440538378245379,54.739999999999995,448.8860611249343,452.62,0.44521532604982905,1.0,0.1,0.55825
M00226,core,Hong Kong,Points Optimiser,True,2x / 3x points,retail,Premium Retail,Body Care Massage,3x points on retail,0.21545070551790915,0.21545070551790915,0.21282135364705054,705.8499999999999,1854.9202590761997,1339.17,0.4528344395576446,1.0,0.125,0.41006666666666663
M00227,core,Singapore,Fee-Sensitive Traveller,False,No incentive (FX-offset out of scope),lodging,Upscale Hotel,Grand InterContinental Seoul Parnas,—,0.1324496097640691,0.1324496097640691,0.155008716036498,722.9100000000001,41.53585256992185,1125.3700000000001,0.31196944610567884,1.0,0.38461538461538464,0.368125
M00229,core,Singapore,Points Optimiser,True,2x / 3x points,lodging,Budget & Hostel,Aleena House,3x points on lodging,0.34138183497510627,0.34138183497510627,0.2799126023274704,55.53,244.61480469790774,106.97,0.2575550678431297,1.0,0.0,0.6860333333333334
M00231,core,Singapore,Immediate Value Seeker,True,Cashback / statement credit,dining,Fine Dining,Kukuru Takoyaki,Cashback at Kukuru Takoyaki,0.1639571710785024,0.13351583430535233,0.15108422426714999,4824.08,1765.5900470004203,4838.36,0.333682726015085,1.0,0.1875,0.07925
M00232,core,Singapore,Immediate Value Seeker,True,Cashback / statement credit,dining,Fine Dining,Mak's Noodle,Cashback at Mak's Noodle,0.12338686334551678,0.12338686334551678,0.15986789443677912,3680.39,1059.6247813911805,5166.7,0.3689027319069389,1.0,0.2727272727272727,0.3514
M00235,platinum,Australia,Threshold Chaser,True,"Spend X, get Y back",dining,Fine Dining,Pho Gia Truyen Bat Dan,Spend & get-back at Pho Gia Truyen Bat Dan,0.2390667399317601,0.2390667399317601,0.20011097385965848,320.13,2585.759097219209,320.13,0.37912423199900547,1.0,0.6666666666666666,0.316
